,data,numArticles,neutral,positive,negative
1160,2011-10-19,1,0.12349945,0.5226205,0.35388008
1161,2011-10-21,2,0.080814056,0.85266876,0.06651721
1162,2011-10-12,3,0.07186832,0.6042327,0.323899
1163,2011-10-16,1,0.08532486,0.67664033,0.23803478
1164,2011-10-17,4,0.053602617,0.22363593,0.72276145
1165,2011-10-18,2,0.04097017,0.028271347,0.9307585
1166,2011-10-07,1,0.02925263,0.08406162,0.8866858
1167,2011-10-10,5,0.18040247,0.52814096,0.2914566
1168,2011-10-11,2,0.04347173,0.040227097,0.91630113
1169,2011-10-03,3,0.043116685,0.113226555,0.8436568
1170,2011-10-04,2,0.040551506,0.018420516,0.941028
1171,2011-10-05,1,0.09244009,0.75291306,0.15464683
1172,2011-10-06,1,0.12868533,0.6429291,0.22838561
1173,2011-09-27,2,0.39993158,0.5227126,0.07735586
1174,2011-09-29,2,0.08205529,0.48982668,0.42811805
1175,2011-09-30,3,0.025115674,0.014581148,0.96030325
1176,2011-09-19,1,0.023899427,0.058289416,0.9178111
1177,2011-09-20,2,0.09828512,0.7582219,0.14349298
1178,2011-09-22,1,0.03176947,0.01777896,0.9504515
1179,2011-09-23,1,0.07135135,0.30027372,0.628375
1180,2011-09-26,4,0.07309668,0.14484105,0.78206223
1181,2011-09-09,5,0.059119273,0.01876419,0.9221166
1182,2011-09-12,1,0.023909176,0.062801994,0.91328883
1183,2011-09-13,1,0.099618204,0.13607134,0.7643104
1184,2011-09-14,1,0.06430321,0.88450444,0.051192384
1185,2011-09-15,3,0.18890317,0.551832,0.25926486
1186,2011-09-06,4,0.040161125,0.03806706,0.9217719
1187,2011-09-07,4,0.11973128,0.29946756,0.5808012
1188,2011-09-08,2,0.053515702,0.05112461,0.89535964
1189,2011-09-02,6,0.05594037,0.085416265,0.85864335
1190,2011-08-25,9,0.14649802,0.17739177,0.67611015
1191,2011-08-26,1,0.09550126,0.04108351,0.8634152
1192,2011-08-29,2,0.100686766,0.7780076,0.12130562
1193,2011-08-30,3,0.070646636,0.24208665,0.68726665
1194,2011-08-24,5,0.12726834,0.35063884,0.5220928
1195,2011-08-22,6,0.20995146,0.41265312,0.3773954
1196,2011-08-23,4,0.11364585,0.7244875,0.16186662
1197,2011-08-11,2,0.028579224,0.01965268,0.9517681
1198,2011-08-15,3,0.13856043,0.6113365,0.25010303
1199,2011-08-16,1,0.61124295,0.051346183,0.3374108
1200,2011-08-18,1,0.047515918,0.043838326,0.9086458
1201,2011-08-19,1,0.05613139,0.029412055,0.91445667
1202,2011-08-08,3,0.046179757,0.032201476,0.92161876
1203,2011-08-09,1,0.05935061,0.12281227,0.8178372
1204,2011-08-10,4,0.07607336,0.2748192,0.64910746
1205,2011-08-02,2,0.0357535,0.03726678,0.9269797
1206,2011-08-03,1,0.23205172,0.41920885,0.34873945
1207,2011-08-04,2,0.037248723,0.016104536,0.94664675
1208,2011-08-05,3,0.045355245,0.02899199,0.9256528
1209,2011-07-19,4,0.087215066,0.588028,0.32475695
1210,2011-07-20,1,0.132608,0.775407,0.09198498
1211,2011-07-21,1,0.061598487,0.8998026,0.038598876
1212,2011-08-01,1,0.09195544,0.72164786,0.18639672
1213,2011-07-11,1,0.04166417,0.04662041,0.91171545
1214,2011-07-12,1,0.047220215,0.022901734,0.929878
1215,2011-07-14,1,0.1062037,0.7846405,0.10915578
1216,2011-07-18,2,0.08619566,0.39364567,0.52015865
1217,2011-06-27,2,0.06683712,0.8402978,0.09286508
1218,2011-06-29,3,0.117687486,0.7308602,0.15145235
1219,2011-06-30,4,0.25101474,0.63793814,0.11104708
1220,2011-07-06,1,0.17683047,0.5285193,0.29465032
1221,2011-07-07,1,0.10870753,0.20290269,0.6883897
1222,2011-06-07,1,0.11843755,0.2451561,0.6364064
1223,2011-06-10,1,0.43317622,0.113954075,0.45286977
1224,2011-06-15,3,0.038849205,0.02771447,0.9334362
1225,2011-06-20,2,0.048640884,0.02458257,0.9267765
1226,2011-06-21,1,0.1278046,0.5525406,0.31965473
1227,2011-06-23,1,0.04246018,0.07994611,0.87759364
1228,2011-05-25,1,0.032903653,0.016385963,0.95071036
1229,2011-05-27,1,0.044574667,0.1713397,0.7840856
1230,2011-05-31,1,0.09366594,0.7338758,0.17245819
1231,2011-06-01,2,0.05887261,0.20975311,0.73137426
1232,2011-06-03,2,0.081997655,0.081379175,0.8366232
1233,2011-06-06,1,0.047990717,0.021793881,0.9302155
1234,2011-05-16,2,0.02700897,0.074554525,0.89843655
1235,2011-05-17,1,0.03295145,0.013802641,0.95324594
1236,2011-05-18,3,0.05834974,0.76226896,0.17938131
1237,2011-05-19,4,0.0804513,0.509902,0.40964663
1238,2011-05-23,1,0.035976253,0.028457437,0.93556637
1239,2011-04-19,6,0.35492253,0.42729557,0.21778184
1240,2011-04-21,2,0.24343626,0.049580954,0.7069828
1241,2011-04-29,3,0.89776844,0.08274204,0.019489538
1242,2011-05-03,1,0.9193438,0.056382194,0.024273928
1243,2011-05-09,1,0.913187,0.06283266,0.023980346
1244,2011-05-10,1,0.5840601,0.02422076,0.39171922
1245,2011-04-18,4,0.26025134,0.027951716,0.71179694
1246,2011-04-15,20,0.07220729,0.16576494,0.76202774
1247,2011-04-13,10,0.1341288,0.4235135,0.44235772
1248,2011-04-14,2,0.03579295,0.17484292,0.78936416
1249,2011-04-12,6,0.2261744,0.037924323,0.7359013
1250,2011-04-05,2,0.8549463,0.12387428,0.02117939
1251,2011-04-06,3,0.06980758,0.27737692,0.6528156
1252,2011-04-07,2,0.5024695,0.38131234,0.11621814
1253,2011-04-08,1,0.90800756,0.04096046,0.051032007
1254,2011-03-17,1,0.22416171,0.5455471,0.23029111
1255,2011-03-29,1,0.8364617,0.1486844,0.014853888
1256,2011-03-31,6,0.45764962,0.21480577,0.32754463
1257,2011-01-19,1,0.051578168,0.017277058,0.9311447
1258,2011-01-20,1,0.04338918,0.0200157,0.93659514
1259,2011-01-25,1,0.044130515,0.030010479,0.92585903
1260,2011-02-07,1,0.14451547,0.6513161,0.20416845
1261,2011-02-17,1,0.040354803,0.022578022,0.9370672
1262,2011-02-22,1,0.024086254,0.019859737,0.956054
1263,2011-03-03,1,0.060006395,0.66529274,0.27470088
1264,2011-03-08,1,0.07202459,0.2778938,0.65008163
1265,2011-03-09,1,0.035826843,0.020110378,0.9440627
1266,2011-03-10,1,0.021257158,0.023674665,0.9550682
1267,2010-12-27,1,0.03299777,0.01763677,0.94936544
1268,2010-12-28,1,0.04018669,0.029470252,0.93034303
1269,2010-12-30,1,0.032951374,0.01603184,0.9510168
1270,2011-01-03,1,0.057721198,0.89402795,0.048250858
1271,2011-01-04,1,0.07736132,0.804154,0.118484706
1272,2011-01-06,1,0.033533372,0.032274615,0.934192
1273,2011-01-11,1,0.1577008,0.6746565,0.16764276
1274,2011-01-12,2,0.099328026,0.7369727,0.16369927
1275,2010-11-16,1,0.022175545,0.019291224,0.9585333
1276,2010-11-17,1,0.24757354,0.53169835,0.22072813
1277,2010-12-01,1,0.07605154,0.73882335,0.18512511
1278,2010-12-06,1,0.043657597,0.01637982,0.9399626
1279,2010-12-07,1,0.054832917,0.887373,0.057794176
1280,2010-12-14,1,0.124006614,0.64173377,0.23425956
1281,2010-12-20,1,0.105846375,0.6916867,0.20246693
1282,2010-12-22,1,0.05186899,0.58134717,0.36678377
1283,2010-12-23,1,0.045787793,0.42792678,0.52628547
1284,2010-10-12,1,0.07756431,0.18869355,0.7337421
1285,2010-10-14,1,0.08692189,0.09106986,0.8220083
1286,2010-10-18,1,0.07947008,0.80120575,0.119324215
1287,2010-10-19,2,0.056156706,0.35310414,0.5907391
1288,2010-10-20,1,0.30235937,0.5045691,0.19307151
1289,2010-11-04,1,0.0721605,0.79512095,0.13271847
1290,2010-11-08,1,0.03411832,0.021936981,0.9439447
1291,2010-11-11,1,0.020170892,0.01844832,0.9613808
1292,2010-07-19,1,0.02828899,0.023004249,0.9487068
1293,2010-07-27,1,0.07160746,0.84952575,0.07886682
1294,2010-08-17,1,0.08646342,0.727672,0.1858646
1295,2010-09-13,1,0.097345345,0.73124003,0.17141461
1296,2010-09-21,1,0.031142598,0.013480174,0.95537716
1297,2010-09-27,1,0.03196682,0.024199767,0.9438334
1298,2010-09-28,1,0.031007107,0.014315805,0.95467705
1299,2010-10-07,1,0.039281845,0.06940131,0.89131683
1300,2010-10-11,1,0.06803196,0.83888286,0.0930851
1301,2010-01-31,1,0.89124763,0.0349833,0.073769055
1302,2010-05-10,1,0.14431302,0.71420074,0.14148633
1303,2010-05-27,1,0.15843484,0.619096,0.22246921
1304,2010-07-06,1,0.117930055,0.63192594,0.250144
1305,2010-07-14,1,0.03632605,0.028518084,0.93515587
