UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
Darian Symoné Harvin,@dariansymone,2010-06-17T18:31:50.000Z,"Darian Symoné Harvin
@dariansymone
·
2010年6月18日","Love the #bac during the afternoon, so empty  http://tweetphoto.com/27684025",,,,,[],https://twitter.com/dariansymone/status/16408376896
Valentina Manjarrez.,@narratina,2010-06-17T18:23:14.000Z,"Valentina Manjarrez.
@narratina
·
2010年6月18日",Off to physics/bio exam #BAC!,,,,,[],https://twitter.com/narratina/status/16407851115
Leila,@LeiilaBM,2010-06-17T17:05:47.000Z,"Leila
@LeiilaBM
·
2010年6月18日","#bac eco demain, need to study. but before #mex vs #fra",,,,,[],https://twitter.com/LeiilaBM/status/16403334832
 DGreen,@PrOSizE_DenniS,2010-06-17T16:42:16.000Z," DGreen
@PrOSizE_DenniS
·
2010年6月18日",RT @_HerO5StarMEAL  #BAC Didnt Take Geometry iKnoee Ima Fail Buh Enqlish Wass quu iCheated Lmao`_Cheetah lol wat up thoo,,,,,[],https://twitter.com/PrOSizE_DenniS/status/16402064358
Darian Symoné Harvin,@dariansymone,2010-06-17T16:24:16.000Z,"Darian Symoné Harvin
@dariansymone
·
2010年6月18日",ok. lets go do something productive. #KrudMart then #BAC,,,,,[],https://twitter.com/dariansymone/status/16400882824
Garry Samett,@stimpetta,2010-06-17T13:48:31.000Z,"Garry Samett
@stimpetta
·
2010年6月17日",About to experience The question an immersive theatre installation employing #haptic technology at #BAC,,,,,[],https://twitter.com/stimpetta/status/16390075446
Organic,@GrowWithOrganic,2010-06-17T12:14:47.000Z,"Organic
@GrowWithOrganic
·
2010年6月17日","RT 
@oicaxf
: RT Trending topics: 1. #betchris 2. #orangelive10 3. #bac 4. #wc 5. #legendoftheseeker http://fr.twicker.net #trendingtopics",,,,,[],https://twitter.com/GrowWithOrganic/status/16383491196
twicker.net (fr),@twicker_net_fr,2010-06-17T12:02:55.000Z,"twicker.net (fr)
@twicker_net_fr
·
2010年6月17日","Trending topics: 1. #betchris 2. #orangelive10 3. #bac 4. #wc 5. #legendoftheseeker http://fr.twicker.net #trendingtopics
4",,,4,,[],https://twitter.com/twicker_net_fr/status/16382771354
Brad Dubbs,@bad_lad,2010-06-17T11:15:22.000Z,"Brad Dubbs
@bad_lad
·
2010年6月17日",The demise of free checking?  WSJ http://ht.ly/1ZGu4 #banks #BAC,,,,,[],https://twitter.com/bad_lad/status/16380285388
Maëva GGZ,@MaevaGGZ,2010-06-17T10:18:43.000Z,"Maëva GGZ
@MaevaGGZ
·
2010年6月17日",C'est partit pour le #bac ! Good luck everyone !,,,,,[],https://twitter.com/MaevaGGZ/status/16377873304
TweetAWine.com,@TweetAWine,2010-06-17T09:38:25.000Z,"TweetAWine.com
@TweetAWine
·
2010年6月17日","RT 
@joelgombin
: Putain, vingt ans... #bac",,,,,[],https://twitter.com/TweetAWine/status/16376285556
Andre MECHALY,@A_Mecly,2010-06-17T06:22:20.000Z,"Andre MECHALY
@A_Mecly
·
2010年6月17日","回复 
@dguillocheau
@dguillocheau
 good luck pour le fiston #bac!",,,,,[],https://twitter.com/A_Mecly/status/16368503974
Jérémy Auribot,@jauribot,2010-06-17T06:06:04.000Z,"Jérémy Auribot
@jauribot
·
2010年6月17日","@AlizeePandora
 bon courage pour le #BAC !",,,,,[],https://twitter.com/jauribot/status/16367782056
Leila,@LeiilaBM,2010-06-17T01:48:58.000Z,"Leila
@LeiilaBM
·
2010年6月17日",top question of the week: how to study the #bac with 45 people in my house and pretty loud music. Found the answer and win a price!!!,,,,,[],https://twitter.com/LeiilaBM/status/16352917213
NewsFit.info,@newsfitinfo,2010-06-18T21:13:19.000Z,"NewsFit.info
@newsfitinfo
·
2010年6月19日",BP Safety: Employees Express Concerns About Safety And Operations... #worker #operation #employee #contractor #bac... http://bit.ly/aMzCdP,,,,,[],https://twitter.com/newsfitinfo/status/16498529287
NewsTags,@newsfittags,2010-06-18T21:13:16.000Z,"NewsTags
@newsfittags
·
2010年6月19日",BP Safety: Employees Express Concerns About Safety And Operations... #worker #operation #employee #contractor #bac... http://bit.ly/aMzCdP,,,,,[],https://twitter.com/newsfittags/status/16498527250
Margaux,@m4rgaux,2010-06-18T20:57:49.000Z,"Margaux
@m4rgaux
·
2010年6月19日",My sister seeing me on the comp: So you study a lot tonight. Me : And you what did you do ?!. Sis: I dont have the #bac. Bazinga lol,,,,,[],https://twitter.com/m4rgaux/status/16497742881
Margaux,@m4rgaux,2010-06-18T11:09:52.000Z,"Margaux
@m4rgaux
·
2010年6月18日",Ok Im done with the flood x) And about #bac well It was what I wanted ^^ So Im happy :D,,,,,[],https://twitter.com/m4rgaux/status/16462020837
iGBAffiliate,@iGBAffiliate,2010-06-18T10:43:32.000Z,"iGBAffiliate
@iGBAffiliate
·
2010年6月18日","Official #BAC Hotel now open for bookings - Marriott Hotel, massive terrace, all rooms have river views! Don't miss out http://4wrd.us/bu96
1",,,1,,[],https://twitter.com/iGBAffiliate/status/16460892048
Margaux,@m4rgaux,2010-06-18T05:30:29.000Z,"Margaux
@m4rgaux
·
2010年6月18日",Go go ! Off for 4 hours again ! #bac See you,,,,,[],https://twitter.com/m4rgaux/status/16448307257
Margaux,@m4rgaux,2010-06-18T04:33:44.000Z,"Margaux
@m4rgaux
·
2010年6月18日","Oh :s I feel like I know anything for my exam #bac Morning :)
1",,,1,,[],https://twitter.com/m4rgaux/status/16445342284
Antonias Hawkins,@Antonias_DH,2010-06-18T03:56:32.000Z,"Antonias Hawkins
@Antonias_DH
·
2010年6月18日",##Bac 2 bac CHAMPS!!!!!! And to all u Celtics hahahahahahhahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahah.,,,,,[],https://twitter.com/Antonias_DH/status/16442360048
Chocobéa,@chocobea,2010-06-19T07:06:52.000Z,"Chocobéa
@chocobea
·
2010年6月19日","@rougecoquelicot
 bon courage pour les maths !  #Lovemaths #Bac",,,,,[],https://twitter.com/chocobea/status/16529180455
Bacon,@Baconfeed,2010-06-19T01:23:50.000Z,"Bacon
@Baconfeed
·
2010年6月19日","@punknewsie
 @funfairiegirl Cause 
@The_Bacon_King
 is mooching off my followers because of the #awesomeness and #bac... http://bit.ly/dgvAgR",,,,,[],https://twitter.com/Baconfeed/status/16511479190
ⵣ,@LaPetite_Ana,2010-06-20T22:58:00.000Z,"ⵣ
@LaPetite_Ana
·
2010年6月21日","Tomorow, its gonna be LEGENDARY! #accentHIMYR #bac",,,,,[],https://twitter.com/LaPetite_Ana/status/16650407005
Ambre Duriez,@Duude_,2010-06-20T21:59:57.000Z,"Ambre Duriez
@Duude_
·
2010年6月21日","RT 
@m4rgaux
: Damn, I should have study more this week end ... #bac",,,,,[],https://twitter.com/Duude_/status/16647496035
JOE HELL,@gizmopedia,2010-06-20T21:29:55.000Z,"JOE HELL
@gizmopedia
·
2010年6月21日","#Bac Session 2010. Comme dirait le #Joker: ""And... Here... We... Go...""",🎃,,,,[],https://twitter.com/gizmopedia/status/16646021200
Margaux,@m4rgaux,2010-06-20T20:53:40.000Z,"Margaux
@m4rgaux
·
2010年6月21日","Damn, I should have study more this week end ... #bac",,,,,[],https://twitter.com/m4rgaux/status/16644188141
KiiD C0NC3iiT3D,@EDrizzed,2010-06-20T16:41:38.000Z,"KiiD C0NC3iiT3D
@EDrizzed
·
2010年6月21日",#bac on this....hoffa,,,,,[],https://twitter.com/EDrizzed/status/16629500305
Antoine Augusti,@AntoineAugusti,2010-06-20T14:20:46.000Z,"Antoine Augusti
@AntoineAugusti
·
2010年6月20日","@AlexiaRe
 Good luck for both of us for tomorrow ! Tell me then how this will have happened ! #bac",,,,,[],https://twitter.com/AntoineAugusti/status/16619756605
Pauline Caboche,@PaulineCaboche,2010-06-20T12:20:43.000Z,"Pauline Caboche
@PaulineCaboche
·
2010年6月20日",Passe ton #bac d'abord ! http://bit.ly/bC2jPn,,,,,[],https://twitter.com/PaulineCaboche/status/16613025193
Margaux,@m4rgaux,2010-06-20T08:03:42.000Z,"Margaux
@m4rgaux
·
2010年6月20日",#bac #bac 3 days ! 3 awful days and it's over ...,,,,,[],https://twitter.com/m4rgaux/status/16603078844
ⵣ,@LaPetite_Ana,2010-06-21T22:31:48.000Z,"ⵣ
@LaPetite_Ana
·
2010年6月22日","Bon, bon, bon, tomorow is gonna be LEGEN... Ok wait...... DARY ! #Barney #bac #éco good night everybody ! Seeyall !",,,,,[],https://twitter.com/LaPetite_Ana/status/16726063096
Margaux,@m4rgaux,2010-06-21T21:29:20.000Z,"Margaux
@m4rgaux
·
2010年6月22日","Ok Im done with mathematics, I'll cross everything I can, for tomorrow exams. Bye and good night, oh Jam on radio <3 :) #bac",,,,,[],https://twitter.com/m4rgaux/status/16722688419
Brad Dubbs,@bad_lad,2010-06-21T20:25:04.000Z,"Brad Dubbs
@bad_lad
·
2010年6月22日",#Banking Via #Twitter? Not that Far-Fetched - TIME NewsFeed http://ht.ly/216XG #BofA #BAC,,,,,[],https://twitter.com/bad_lad/status/16719303597
Margaux,@m4rgaux,2010-06-21T19:40:56.000Z,"Margaux
@m4rgaux
·
2010年6月22日","When I study it stressed me ... Damn, #bac I hate you >'(",,,,,[],https://twitter.com/m4rgaux/status/16716791989
Clément Prod'homme,@ClementPrdhomme,2010-06-21T19:20:28.000Z,"Clément Prod'homme
@ClementPrdhomme
·
2010年6月22日",Amit is a fucking bastard #bac.,,,,,[],https://twitter.com/ClementPrdhomme/status/16715624856
Margaux,@m4rgaux,2010-06-21T19:19:30.000Z,"Margaux
@m4rgaux
·
2010年6月22日",XD There is even a Facebook Group about Amit haha He's the best =') Amit I love you #bac,,,,,[],https://twitter.com/m4rgaux/status/16715569175
love you !,@agranger36,2010-06-21T17:15:28.000Z,"love you !
@agranger36
·
2010年6月22日",@wyngen073 Bon courage alors ;) #bac,,,,,[],https://twitter.com/agranger36/status/16708221797
Brad Dubbs,@bad_lad,2010-06-21T16:55:06.000Z,"Brad Dubbs
@bad_lad
·
2010年6月22日",#Banking Via #Twitter? Not that Far-Fetched - TIME NewsFeed http://ht.ly/216Xf #BofA #BAC,,,,,[],https://twitter.com/bad_lad/status/16706941571
fann’,@queen_shadow,2010-06-21T15:40:23.000Z,"fann’
@queen_shadow
·
2010年6月21日","回复 
@m4rgaux
@m4rgaux
 The english #Bac is very tricky IMO. A lot of questions where you don't really know what to answer.",,,,,[],https://twitter.com/queen_shadow/status/16702053871
Margaux,@m4rgaux,2010-06-21T15:38:28.000Z,"Margaux
@m4rgaux
·
2010年6月21日","So english #bac was not that hard, but the second question was tricky ... And I didn't answer the good thing :/",,,,,[],https://twitter.com/m4rgaux/status/16701929035
Loïs,@Zoneur,2010-06-21T15:29:23.000Z,"Loïs
@Zoneur
·
2010年6月21日","@Ramy3l
 Oh, j'ai mis ""It's been a long time, how have you been ?"" dans mon écrit d'anglais. Nous sommes en phase :p #win #portal2 #bac",,,,,[],https://twitter.com/Zoneur/status/16701306238
Brad Dubbs,@bad_lad,2010-06-21T13:30:06.000Z,"Brad Dubbs
@bad_lad
·
2010年6月21日",#Banking Via #Twitter? Not that Far-Fetched - TIME NewsFeed http://ht.ly/216Ub #BofA #BAC,,,,,[],https://twitter.com/bad_lad/status/16693889867
Margaux,@m4rgaux,2010-06-21T11:27:06.000Z,"Margaux
@m4rgaux
·
2010年6月21日","And now it's time for english exam, hope the text won't be hard. Bye ;) #bac",,,,,[],https://twitter.com/m4rgaux/status/16686400514
Little Dudy,@Littledudy,2010-06-21T11:00:56.000Z,"Little Dudy
@Littledudy
·
2010年6月21日","Bon allez #Bac d'anglais, there we go!",,,,,[],https://twitter.com/Littledudy/status/16685218048
Marion,@cracou,2010-06-21T08:38:15.000Z,"Marion
@cracou
·
2010年6月21日","au tour de l'anglais today ! but fingers in the nose, huh ??! #bac",,,,,[],https://twitter.com/cracou/status/16679610206
Margaux,@m4rgaux,2010-06-21T05:54:03.000Z,"Margaux
@m4rgaux
·
2010年6月21日",Good morning :) Wanted to sleep for once but have to study. Good luck for the #bac,,,,,[],https://twitter.com/m4rgaux/status/16672949530
Nicolas Sabba,@nsabba,2010-06-21T04:57:32.000Z,"Nicolas Sabba
@nsabba
·
2010年6月21日","回复 
@ea13007
@AntoineEvin 
@Allstar24
 @annecharlotteld
 courage pr le #bac ;)",📻 🤩 😷,,,,[],https://twitter.com/nsabba/status/16670322488
S u r f ^ Λß,@DOUbLE_O14LEqqO,2010-06-21T00:44:15.000Z,"S u r f ^ Λß
@DOUbLE_O14LEqqO
·
2010年6月21日",#bac jus finish qot deh niice head wif a lil weight liftinq heaa thoe,,,,,[],https://twitter.com/DOUbLE_O14LEqqO/status/16655928326
Kapri,@MsKapri_,2010-06-22T23:46:39.000Z,"Kapri
@MsKapri_
·
2010年6月23日",#BAC OHN THiS ! TALK TO ME _ ;,,,,,[],https://twitter.com/MsKapri_/status/16807566028
Margaux,@m4rgaux,2010-06-22T21:43:05.000Z,"Margaux
@m4rgaux
·
2010年6月23日","Ok Im gonna sleep, tomorrow last day of exams, It's gonna be a very very long day. Good night, bye #bac and good luck",,,,,[],https://twitter.com/m4rgaux/status/16800614724
Julia Ingrassia,@juliafters,2010-06-22T20:56:32.000Z,"Julia Ingrassia
@juliafters
·
2010年6月23日","回复 
@Lo1ckinyourface
@Lo1ckinyourface
 bon courage! #bac",,,,,[],https://twitter.com/juliafters/status/16798090275
Margaux,@m4rgaux,2010-06-22T20:22:56.000Z,"Margaux
@m4rgaux
·
2010年6月23日",Now I understand why I should have studied before ... =/ It's gonna be fun tomorrow #bac,,,,,[],https://twitter.com/m4rgaux/status/16796204653
Bonm' Saint-Doux,@TheGenuineHeart,2010-06-22T20:05:31.000Z,"Bonm' Saint-Doux
@TheGenuineHeart
·
2010年6月23日",The exams are finished !!!!!!!!!!!! #bac !!!!!!!!!,🌸,,,,[],https://twitter.com/TheGenuineHeart/status/16795141110
bikeo.fr,@bikeo,2010-06-22T19:46:41.000Z,"bikeo.fr
@bikeo
·
2010年6月23日","回复 
@maxsrk91
@Max_02400 bon courage #bac",,,,,[],https://twitter.com/bikeo/status/16794060035
Marion,@cracou,2010-06-22T17:52:36.000Z,"Marion
@cracou
·
2010年6月23日","and the last ones, but not the least ones !!!! #BAC !!!!",,,,,[],https://twitter.com/cracou/status/16787546932
Yoshin,@Yoshin_,2010-06-22T17:31:52.000Z,"Yoshin
@Yoshin_
·
2010年6月23日",Yeah ! Physique et Chimie Roxed ! :) #bac #chimie #physique,,,,,[],https://twitter.com/Yoshin_/status/16786331588
Margaux,@m4rgaux,2010-06-22T14:15:39.000Z,"Margaux
@m4rgaux
·
2010年6月22日",I hate spanish !!!! (I say that with all the love in the world) ... #bigfail #bac,,,,,[],https://twitter.com/m4rgaux/status/16774507932
Margaux,@m4rgaux,2010-06-22T11:19:55.000Z,"Margaux
@m4rgaux
·
2010年6月22日",Aaahhh it's already 1:20 pm I didn't study :'( Damn #bac,,,,,[],https://twitter.com/m4rgaux/status/16764844482
Baptiste,@BATC42,2010-06-22T10:31:05.000Z,"Baptiste
@BATC42
·
2010年6月22日",Maths -> easy #bac,,,,,[],https://twitter.com/BATC42/status/16762908247
Margaux,@m4rgaux,2010-06-22T10:20:53.000Z,"Margaux
@m4rgaux
·
2010年6月22日",I have the feeling that I didn't fail at my maths exam :') I hope Im right x) and now have to learn some spanish words ! Hola x) #bac,,,,,[],https://twitter.com/m4rgaux/status/16762524022
Margaux,@m4rgaux,2010-06-22T05:14:52.000Z,"Margaux
@m4rgaux
·
2010年6月22日",Good morning ! :) Today is the day #bac #maths for 4 hours  :x,,,,,[],https://twitter.com/m4rgaux/status/16749726755
Aymeric Gallissot,@aymericio,2010-06-22T04:11:22.000Z,"Aymeric Gallissot
@aymericio
·
2010年6月22日",8:00 English #bac,,,,,[],https://twitter.com/aymericio/status/16746282667
Brad Dubbs,@bad_lad,2010-06-22T01:55:01.000Z,"Brad Dubbs
@bad_lad
·
2010年6月22日",#Banking Via #Twitter? Not that Far-Fetched - TIME NewsFeed http://ht.ly/216XW #BofA #BAC,,,,,[],https://twitter.com/bad_lad/status/16737946087
Bacon,@Baconfeed,2010-06-22T01:35:45.000Z,"Bacon
@Baconfeed
·
2010年6月22日","@sugarusha
 @jsschmitt
 @v8dreaming
 you know it, baby. Now shove some more food in your mouth. #candy #cupcakes #bac... http://bit.ly/dtzW4g",,,,,[],https://twitter.com/Baconfeed/status/16736782945
Bacon,@Baconfeed,2010-06-23T17:38:16.000Z,"Bacon
@Baconfeed
·
2010年6月24日","@trinidad_pena
 RT 
@drgoddess
: LOL!!! RT 
@washingtonpost
:  bacon-obsessed, a camp in Michigan has cure -- Camp #Bac... http://bit.ly/9XgFmU",,,,,[],https://twitter.com/Baconfeed/status/16865092224
Bacon,@Baconfeed,2010-06-23T17:11:34.000Z,"Bacon
@Baconfeed
·
2010年6月24日","for 
@jessewilkins
 @bduhon
 RT 
@washingtonpost
: For the bacon-obsessed, a camp in Michigan has the cure -- Camp #Bac... http://bit.ly/aW4NTM",,,,,[],https://twitter.com/Baconfeed/status/16863445636
Camille.,@Blooppy_,2010-06-23T16:49:47.000Z,"Camille.
@Blooppy_
·
2010年6月24日","RT 
@Haitaar
 #Bac 2010 : DONE !!!!!!!! // + 1000",,,,,[],https://twitter.com/Blooppy_/status/16862091285
Haitaar,@Haitaar,2010-06-23T16:48:36.000Z,"Haitaar
@Haitaar
·
2010年6月24日",#Bac 2010 : DONE !!!!!!!!,,,,,[],https://twitter.com/Haitaar/status/16862019070
Loïs,@Zoneur,2010-06-23T15:43:17.000Z,"Loïs
@Zoneur
·
2010年6月23日",#BAC done !,,,,,[],https://twitter.com/Zoneur/status/16858421384
Margaux,@m4rgaux,2010-06-23T11:29:25.000Z,"Margaux
@m4rgaux
·
2010年6月23日","Here we go, bye ! #bac I need to rock !!!!",,,,,[],https://twitter.com/m4rgaux/status/16843098590
Gary,@gary5175,2010-06-23T10:12:25.000Z,"Gary
@gary5175
·
2010年6月23日","Congrats ! 
@nkc
 @marchab
 @paulinedarley
 @tangerineclem
 #Bac+4",,,,,[],https://twitter.com/gary5175/status/16839747636
Maëva GGZ,@MaevaGGZ,2010-06-23T10:03:12.000Z,"Maëva GGZ
@MaevaGGZ
·
2010年6月23日",English test this afternoon and it's over !!!!!!! #bac #yes :),,,,,[],https://twitter.com/MaevaGGZ/status/16839367892
Margaux,@m4rgaux,2010-06-23T04:42:35.000Z,"Margaux
@m4rgaux
·
2010年6月23日",Good morning  ! :) last day ooouuuhhhh  #bac,,,,,[],https://twitter.com/m4rgaux/status/16825670974
Scooter,@Jupiter_Music,2010-06-24T21:46:30.000Z,"Scooter
@Jupiter_Music
·
2010年6月25日",#Bac Now Playin #Music On Ma ps3 & Lukin @ Da pics Of ma Brutha on it Smh I Miss Yuh Bro Hope Yuh Cum Out Soon Hold Ya Head Up,,,,,[],https://twitter.com/Jupiter_Music/status/16963732976
Scooter,@Jupiter_Music,2010-06-24T03:17:30.000Z,"Scooter
@Jupiter_Music
·
2010年6月24日",#Bac Yoo Wtf Ima KILL ESSENCE MARCONI On Sum Shyt Lol if Yall Got Ah Txt Ma Signature Suspose 02 Say I Heart 1 Love Den Airplanes Datsit,,,,,[],https://twitter.com/Jupiter_Music/status/16899367750
stockNALYSIS.com,@stocknalysis,2010-06-25T17:09:51.000Z,"stockNALYSIS.com
@stocknalysis
·
2010年6月26日",my oh my. pie in the sky. #BAC-V #NYSE,,,,,[],https://twitter.com/stocknalysis/status/17029647508
Margaux,@m4rgaux,2010-06-25T11:32:30.000Z,"Margaux
@m4rgaux
·
2010年6月25日","My desk is so messy ! Books, paper ... ! Thank you #bac",,,,,[],https://twitter.com/m4rgaux/status/17006991898
Scooter,@Jupiter_Music,2010-06-25T01:03:37.000Z,"Scooter
@Jupiter_Music
·
2010年6月25日",#Bac Bouta Head in da showa & off 02 da emergencey room I'm Feelin O.dee Sicc & I Think I Mite oFf Broken Ma Fingure #UGH...,,,,,[],https://twitter.com/Jupiter_Music/status/16975300776
EazyE,@Ericbooz,2010-06-26T14:34:47.000Z,"EazyE
@Ericbooz
·
2010年6月26日","Tonight might be fun, I bought a #BAC meter last night from #CVS wonder what the highs will be >.> #nottosmart",,,,,[],https://twitter.com/Ericbooz/status/17094882102
Halifax Tweeters,@halifaxtweeters,2010-06-26T00:35:26.000Z,"Halifax Tweeters
@halifaxtweeters
·
2010年6月26日","RT 
@chkraft
: Shot a 43 on the front and then it all went to hell. First round under 100 of the year atleast, shoulda been under 90. #bac...",,,,,[],https://twitter.com/halifaxtweeters/status/17054716742
Roniya,@CallME_Niyaaa,2010-06-26T00:08:13.000Z,"Roniya
@CallME_Niyaaa
·
2010年6月26日",#Bac Bored as hell -___-,🦋,,,,[],https://twitter.com/CallME_Niyaaa/status/17053247939
Eric Meinert,@Eric_Meinert,2010-06-27T21:44:18.000Z,"Eric Meinert
@Eric_Meinert
·
2010年6月28日","It is just 4 more days Till #bac yeah! Looking forward to this Event in #Hamburg Next we! #phdnetwork #Media #Soccer
1",,,1,,[],https://twitter.com/Eric_Meinert/status/17196531068
mama d r e a,@_fancyLady,2010-06-27T21:29:51.000Z,"mama d r e a
@_fancyLady
·
2010年6月28日",Time with #BAC today. Much needed,✌,,,,[],https://twitter.com/_fancyLady/status/17195815017
Baptiste Lecocq,@tiste,2010-06-27T19:45:33.000Z,"Baptiste Lecocq
@tiste
·
2010年6月28日","Demain, #bac :) trop cool !",,,,,[],https://twitter.com/tiste/status/17189916194
The Swiz,@SwizKhalifa,2010-06-27T19:33:50.000Z,"The Swiz
@SwizKhalifa
·
2010年6月28日","RT @nickbottles: RT no comparison trust me 
@TiNyJudY
: So yesteday there was the #BAFC and today the #BAC « no affiliation",,,,,[],https://twitter.com/SwizKhalifa/status/17189114867
CinemaSensei,@Nickluvin4,2010-06-27T18:55:24.000Z,"CinemaSensei
@Nickluvin4
·
2010年6月28日","RT no comparison trust me 
@TiNyJudY
: So yesteday there was the #BAFC and today the #BAC",,,,,[],https://twitter.com/Nickluvin4/status/17186395129
SP;,@Shay_Peee,2010-06-27T18:48:19.000Z,"SP;
@Shay_Peee
·
2010年6月28日","*we still are #TeamGetWhatWeWant ! lml . RT RT RT RT AmaraDaDoll Chill we was the biggest brats me yu n 
@ShawnyaR
 lol RT @heLOVES_Shay *#bac",🌻,,,,[],https://twitter.com/Shay_Peee/status/17186012583
Nadi,@cestnadiath,2010-06-27T18:37:40.000Z,"Nadi
@cestnadiath
·
2010年6月28日",So yesteday there was the #BAFC and today the #BAC,,,,,[],https://twitter.com/cestnadiath/status/17185385650
Mia Roland,@MiaRoland,2010-06-27T13:46:52.000Z,"Mia Roland
@MiaRoland
·
2010年6月27日","回复 
@_happygolucky_
@_happygolucky_
  I meant to say that the yogurt wasn't so great. Lol I'm good! I'm going to ejoy today because we know what 2morrow is! #Bac",,,,,[],https://twitter.com/MiaRoland/status/17164963941
Olivia Ifrim,@oliviff,2010-06-27T12:06:57.000Z,"Olivia Ifrim
@oliviff
·
2010年6月27日",wish me luck tomorrow #bac,🦀,,,,[],https://twitter.com/oliviff/status/17159898831
RayyahSunshine,@RayyahSunshine,2010-06-27T06:21:38.000Z,"RayyahSunshine
@RayyahSunshine
·
2010年6月27日","#BAC RT 
@Kalia_Marie
: Realizing I brought too much with me. #excessbaggage",,,,,[],https://twitter.com/RayyahSunshine/status/17146269678
Bacon,@Baconfeed,2010-06-28T21:04:09.000Z,"Bacon
@Baconfeed
·
2010年6月29日","RT 
@Sheridan_W
: So true! RT 
@keithfaul
 my grocery shopping technique is simple, buy 2 of everything....except #bac... http://bit.ly/afWVJu",,,,,[],https://twitter.com/Baconfeed/status/17279862815
Isabelle Maradan,@leducentete,2010-06-28T20:56:15.000Z,"Isabelle Maradan
@leducentete
·
2010年6月29日","Perle du jour: ""in my point of you"" #bac #anglais #soizic",,,,,[],https://twitter.com/leducentete/status/17279424007
Technology4All,@elixirinc,2010-06-28T18:30:03.000Z,"Technology4All
@elixirinc
·
2010年6月29日",#StockPrice #BAC BANK OF AMERICA C 15.31 (Change: -0.11) (Low: 15.21 High: 15.55) P/E Ratio: N/A www.ElixirAddons.com/zillow,,,,,[],https://twitter.com/elixirinc/status/17270528728
Brad Dubbs,@bad_lad,2010-06-28T17:36:25.000Z,"Brad Dubbs
@bad_lad
·
2010年6月29日",Bank of America-Merrill Lynch names BHP's Don Argus to head advisory panel http://ht.ly/24icY #BAC #Australia #banks,,,,,[],https://twitter.com/bad_lad/status/17267286107
gab,@Romainaucul,2010-06-28T12:42:49.000Z,"gab
@Romainaucul
·
2010年6月28日",#BAC Enfin finit !,,,,,[],https://twitter.com/Romainaucul/status/17248376291
ZumgoldenenHirschen,@Platzhirschen,2010-06-28T12:28:42.000Z,"ZumgoldenenHirschen
@Platzhirschen
·
2010年6月28日",Nur noch 4 Tage bis zum #BAC in HH! Zur Einstimmung: http://bit.ly/9Ada3x #ZgH #Platzhirschen #Bauer-Agency-Cup #Party #bac2010,,,,,[],https://twitter.com/Platzhirschen/status/17247579314
Pukki,@ARRMHEAD,2010-06-29T23:48:50.000Z,"Pukki
@ARRMHEAD
·
2010年6月30日","@GStarJones
: 
@FewaDarkstar
 doughnut, I'm revising an you decide to call me.. i ain't pickin up no calls tonite g #nohardfeelings. - LOL #BAC",,,,,[],https://twitter.com/ARRMHEAD/status/17371654227
Crooklyn,@Crklynreactions,2010-06-29T17:57:52.000Z,"Crooklyn
@Crklynreactions
·
2010年6月30日","RT 
@Jay_LLP
: @Smiles_LLP lmaooo yea nigga - Lmaooo Bro I Repeat ! I Am Armed With Cardiqen Move The Fuc #BAC!",♿,,,,[],https://twitter.com/Crklynreactions/status/17352039602
ViViaN,@Rum1sGone,2010-06-29T15:38:35.000Z,"ViViaN
@Rum1sGone
·
2010年6月29日","#DCI tonight to see some friends and watch 
@shifty98
 in #bac.",,,,,[],https://twitter.com/Rum1sGone/status/17341663751
Brad Dubbs,@bad_lad,2010-06-29T13:49:07.000Z,"Brad Dubbs
@bad_lad
·
2010年6月29日",Bank of America-Merrill Lynch names BHP's Don Argus to head advisory panel http://ht.ly/24GZ2 #BAC #Australia #banks,,,,,[],https://twitter.com/bad_lad/status/17333535524
Rebecca Hawk,@xoRHxo,2010-06-29T01:10:05.000Z,"Rebecca Hawk
@xoRHxo
·
2010年6月29日","RT @Possessionista I think they had to get rid of Justin before this date, or he might have gone Rated R on the olive oil wrestlers #Bac ...",,,,,[],https://twitter.com/xoRHxo/status/17294026780
Tee,@MrCeeTee,2010-06-29T01:04:19.000Z,"Tee
@MrCeeTee
·
2010年6月29日",Cradle 2 the Grave and Coach Carter Wave #Bac&Forth,,,,,[],https://twitter.com/MrCeeTee/status/17293668004
Rafael Chavez.,@chunkylover83,2010-06-29T00:12:45.000Z,"Rafael Chavez.
@chunkylover83
·
2010年6月29日",how was the gym? RT @Betty_Ar86: Ugh!!! Ok enough of this laziness.. gym time =) #BAC,,,,,[],https://twitter.com/chunkylover83/status/17290574839
"James S.Henry, Esq.",@submergingmkt,2010-06-30T21:53:56.000Z,"James S.Henry, Esq.
@submergingmkt
·
2010年7月1日","#econ #moneylaunder #banksters Big #US FIs (#BAC, #WFC, Western Union, etc.) caught handling $billions in Mx drug$: http://bit.ly/aR29nL",,,,,[],https://twitter.com/submergingmkt/status/17444104060
Pete Masters,@pedrito1414,2010-06-30T14:10:09.000Z,"Pete Masters
@pedrito1414
·
2010年6月30日","This looks incredible and incredibly intense. 1 on 1 theatre at the #BAC. http://bit.ly/aLYMGi Thanks 
@run_riot",,,,,[],https://twitter.com/pedrito1414/status/17416649561
