UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
ameliawidy,@_ameliawidy,2012-04-15T14:21:52.000Z,"ameliawidy
@_ameliawidy
·
2012年4月15日","Now off to Qingdao-China via Seoul-Korea,..nice! Wish us luck in Badminton Asia Champs ;) #BAC
6
5",,6,5,,[],https://twitter.com/_ameliawidy/status/191531792547848193
Think Wall Street,@ThinkWallStreet,2012-04-15T12:58:15.000Z,"Think Wall Street
@ThinkWallStreet
·
2012年4月15日","Firefighter allegedly robs #Chase Bank, leaves teller $20 tip http://digitaljournal.com/article/322994 #OccupyWallStreet #OWS #BankofAmerica #BAC #OSF #Occupy",,,,,[],https://twitter.com/ThinkWallStreet/status/191510749695315970
Business News,@businessnews4,2012-04-15T12:31:26.000Z,"Business News
@businessnews4
·
2012年4月15日",Top Undervalued Money Center Banks Accumulated By Legendary Fund Managers: By... http://dlvr.it/1RVXFr #BAC #BCS #C #GS #BusinessNews #News,,,,,[],https://twitter.com/businessnews4/status/191504000678494209
Business News,@businessnews4,2012-04-15T12:31:25.000Z,"Business News
@businessnews4
·
2012年4月15日",Top Undervalued Money Center Banks Accumulated By Legendary Fund Managers: By... http://dlvr.it/1RVXFm #BAC #BCS #C #GS #BusinessNews #News,,,,,[],https://twitter.com/businessnews4/status/191503997218209793
Business News,@businessnews4,2012-04-15T12:31:25.000Z,"Business News
@businessnews4
·
2012年4月15日",JPMorgan And Wells Fargo Set High Bar For Less Loved Financials Reporting Next... http://dlvr.it/1RVXFd #BAC #C #GS #JPM #BusinessNews #News,,,,,[],https://twitter.com/businessnews4/status/191503996073152512
Business News,@businessnews4,2012-04-15T12:31:25.000Z,"Business News
@businessnews4
·
2012年4月15日",JPMorgan And Wells Fargo Set High Bar For Less Loved Financials Reporting Next... http://dlvr.it/1RVXFW #BAC #C #GS #JPM #BusinessNews #News,,,,,[],https://twitter.com/businessnews4/status/191503995041349634
bookacoach,@bookacoach,2012-04-15T12:30:56.000Z,"bookacoach
@bookacoach
·
2012年4月15日","Congrats Coach Angelo of Elgin CC for getting win #500! His ingredients to success: ""Work ethic and enthusiasm."" http://bit.ly/HL7ihE #BAC",,,,,[],https://twitter.com/bookacoach/status/191503874186690560
Alen Karabegovic,@AlenKarabegovic,2012-04-15T12:17:05.000Z,"Alen Karabegovic
@AlenKarabegovic
·
2012年4月15日",Top Undervalued Money Center Banks Accumulated By Legendary Fund Managers http://dlvr.it/1RVQgv #BAC #BCS #C #GS #HBC http://wormholenews.com,,,,,[],https://twitter.com/AlenKarabegovic/status/191500388015415296
Alen Karabegovic,@AlenKarabegovic,2012-04-15T11:58:11.000Z,"Alen Karabegovic
@AlenKarabegovic
·
2012年4月15日",JPMorgan And Wells Fargo Set High Bar For Less Loved Financials Reporting... http://dlvr.it/1RVGjL #BAC #C #GS #JPM #WFC http://wormholenews.com,,,,,[],https://twitter.com/AlenKarabegovic/status/191495631615967232
Brynners,@BrynGoodall,2012-04-15T10:31:05.000Z,"Brynners
@BrynGoodall
·
2012年4月15日","Looking forward to the #BAC in the summer!! "")",,,,,[],https://twitter.com/BrynGoodall/status/191473715383513088
Oganja,@skippo_,2012-04-15T09:09:35.000Z,"Oganja
@skippo_
·
2012年4月15日","Like?? ""@CaptainUche27: ...Some mysteries r better left unsolved. #bac frm church""
1",,1,,,[],https://twitter.com/skippo_/status/191453202653253632
Uche Nweke-Eze,@sunwekeze,2012-04-15T09:08:35.000Z,"Uche Nweke-Eze
@sunwekeze
·
2012年4月15日","...Some mysteries r better left unsolved. #bac frm church
1",,,1,,[],https://twitter.com/sunwekeze/status/191452952509153280
Business News,@businessnews4,2012-04-15T07:17:04.000Z,"Business News
@businessnews4
·
2012年4月15日",Wells Fargo: Solid Earnings From A Well Capitalized Bank: By Robert... http://dlvr.it/1RSjmL #BAC #C #WFC #RobertBroens #BusinessNews #News,,,,,[],https://twitter.com/businessnews4/status/191424887154417664
Alen Karabegovic,@AlenKarabegovic,2012-04-15T07:02:42.000Z,"Alen Karabegovic
@AlenKarabegovic
·
2012年4月15日",Wells Fargo: Solid Earnings From A Well Capitalized Bank http://dlvr.it/1RSc79 #BAC #C #WFC #RobertBroens http://wormholenews.com,,,,,[],https://twitter.com/AlenKarabegovic/status/191421272041848833
Bacon FTW,@Bacongasm,2012-04-15T04:20:56.000Z,"Bacon FTW
@Bacongasm
·
2012年4月15日","mmmmmm #BaconGasm RT 
@NorthwestButter
: Breaking Passover with a fat sandwich! Oven roasted #turkey, black forest #ham, thick cut #bac...",,,,,[],https://twitter.com/Bacongasm/status/191380561015750656
Sarah Hardin Gustafson,@SarahHardin,2012-04-15T00:49:51.000Z,"Sarah Hardin Gustafson
@SarahHardin
·
2012年4月15日",Major wardrobe malfunction crisis averted...consider this a warning to all you girls wearing long dresses trying to ride escalators #bac ...,,,,,[],https://twitter.com/SarahHardin/status/191327440210108416
Tyler Nase,@The_Sy5tem,2012-04-15T00:45:15.000Z,"Tyler Nase
@The_Sy5tem
·
2012年4月15日","She never ceases to amaze me 
@austisan
 I think #BAC was even better second time around
1",,,,1,[],https://twitter.com/The_Sy5tem/status/191326283442036737
Fuzzie Muzzie,@muzzeltov,2012-04-16T23:40:44.000Z,"Fuzzie Muzzie
@muzzeltov
·
2012年4月17日","Its workouts like these that make me love my trainer! Feeling good, going above and beyond, working hard. #WhatWouldLindseyDo #BAC",,,,,[],https://twitter.com/muzzeltov/status/192034822611415040
Nene,@lusst_lovee,2012-04-16T21:01:05.000Z,"Nene
@lusst_lovee
·
2012年4月17日","I Need YShi Na Na Na Na Na , You Kno Wat I Want #B.V.S.M.P Thats That  #Bac In The Day Music",,,,,[],https://twitter.com/lusst_lovee/status/191994648531697664
bookacoach,@bookacoach,2012-04-16T21:00:10.000Z,"bookacoach
@bookacoach
·
2012年4月17日",Five tips to become a better #soccer #coach! http://bit.ly/HeaxeP #bac #youthsports,,,,,[],https://twitter.com/bookacoach/status/191994415030599680
preciseBusiness,@preciseBusiness,2012-04-16T20:38:35.000Z,"preciseBusiness
@preciseBusiness
·
2012年4月17日",Citigroup: Financial Winner http://goo.gl/fb/zJSeF #business #biznews #key #equities #winners #markets #earnings #ibkx #banks #bac,,,,,[],https://twitter.com/preciseBusiness/status/191988984732327937
,@Of_Noble_Mien,2012-04-16T20:37:09.000Z,"@Of_Noble_Mien
·
2012年4月17日","Wait, hol up! You Pipers got it fucked up!!! #fall06 #BAC",🍐,,,,[],https://twitter.com/Of_Noble_Mien/status/191988625020428289
bookacoach,@bookacoach,2012-04-16T20:00:16.000Z,"bookacoach
@bookacoach
·
2012年4月17日",Every child you coach is different...ability to adjust is key to your success http://bit.ly/HuYp9U #bac #coaching,,,,,[],https://twitter.com/bookacoach/status/191979343319277568
Marwen,@kh3dr0n,2012-04-16T19:43:25.000Z,"Marwen
@kh3dr0n
·
2012年4月17日","bcoz of this #bac , i have time didn't post in my blog :/ http://hack2bra.in",,,,,[],https://twitter.com/kh3dr0n/status/191975100499759104
Abdel Aka BabelKnight,@translator_wta,2012-04-16T19:25:15.000Z,"Abdel Aka BabelKnight
@translator_wta
·
2012年4月17日",@Jihanerou Bon chance.. :D #bac,🌐,,,,[],https://twitter.com/translator_wta/status/191970527760482304
bookacoach,@bookacoach,2012-04-16T19:00:07.000Z,"bookacoach
@bookacoach
·
2012年4月17日",7 keys to #coaching your best in the game's final moments: http://coachad.com/pages/March-2012-Keeping-Your-Cool-In-Crunch-Time-03-02-2012.php… #bac,,,,,[],https://twitter.com/bookacoach/status/191964204142567424
bookacoach,@bookacoach,2012-04-16T18:42:31.000Z,"bookacoach
@bookacoach
·
2012年4月17日","Ask Indiana's 
@TomCrean
 -- being a great coach has nothing to do with playing: http://cbsprt.co/GXCzhk #bac #coaching #youthsports
1",,,1,,[],https://twitter.com/bookacoach/status/191959776878534657
912muzik Promo,@912muzik,2012-04-16T18:32:17.000Z,"912muzik Promo
@912muzik
·
2012年4月17日","The new tune #bac'laysAccount is out for promo..link will posted on tl soon for download..mk sure ugt it.DbeeAzonto.
1",,,1,,[],https://twitter.com/912muzik/status/191957198597918721
Tickpool,@Tickpool,2012-04-16T18:32:02.000Z,"Tickpool
@Tickpool
·
2012年4月17日",Short sell #BAC #BankOfAmerica at 8.78. Avg. profit of 1.59% so far today. #HFT #Trading #Tickpool http://tickpool.com/?s=BAC,,,,,[],https://twitter.com/Tickpool/status/191957136165711873
bookacoach,@bookacoach,2012-04-16T18:30:11.000Z,"bookacoach
@bookacoach
·
2012年4月17日","If you don't already, please follow us on facebook at http://facebook.com/bookacoach! #bac #coaching #youthsports",,,,,[],https://twitter.com/bookacoach/status/191956672883859457
Tickpool,@Tickpool,2012-04-16T18:26:02.000Z,"Tickpool
@Tickpool
·
2012年4月17日",Buy #BAC #BankOfAmerica at 8.81. Avg. profit of 1.66% so far today. #HFT #Trading #Tickpool http://tickpool.com/?s=BAC,,,,,[],https://twitter.com/Tickpool/status/191955626405007361
Tim Powers,@TimPowersLaw,2012-04-16T17:43:15.000Z,"Tim Powers
@TimPowersLaw
·
2012年4月17日",How many drinks does it take? Calculate your blood-alcohol level... http://ow.ly/5hGjF #BAC,,,,,[],https://twitter.com/TimPowersLaw/status/191944861526663168
Tickpool,@Tickpool,2012-04-16T17:09:03.000Z,"Tickpool
@Tickpool
·
2012年4月17日",Buy #BAC #BankOfAmerica at 8.77. Avg. profit of 1.36% so far today. #HFT #Trading #Tickpool http://tickpool.com/?s=BAC,,,,,[],https://twitter.com/Tickpool/status/191936251518128128
Tickpool,@Tickpool,2012-04-16T17:03:03.000Z,"Tickpool
@Tickpool
·
2012年4月17日",Buy #BAC #BankOfAmerica at 8.78. Avg. profit of 1.45% so far today. #HFT #Trading #Tickpool http://tickpool.com/?s=BAC,,,,,[],https://twitter.com/Tickpool/status/191934744022355969
bookacoach,@bookacoach,2012-04-16T17:00:23.000Z,"bookacoach
@bookacoach
·
2012年4月17日",Ten Reasons Why Your Child Should Play #Soccer: http://yhoo.it/IywEOG #bac #youthsports,,,,,[],https://twitter.com/bookacoach/status/191934070714925056
Alen Karabegovic,@AlenKarabegovic,2012-04-16T16:39:39.000Z,"Alen Karabegovic
@AlenKarabegovic
·
2012年4月17日",Goldman Trims Down Stake in ICBC - Analyst Blog http://dlvr.it/1RknZb #AnalystBlog #BAC #GS http://wormholenews.com,,,,,[],https://twitter.com/AlenKarabegovic/status/191928855873863680
preciseBusiness,@preciseBusiness,2012-04-16T16:31:06.000Z,"preciseBusiness
@preciseBusiness
·
2012年4月17日",There Is Reason for Caution http://goo.gl/fb/OHANb #business #biznews #goog #equities #msft #intc #aapl #bac,,,,,[],https://twitter.com/preciseBusiness/status/191926701641576449
Business News,@businessnews4,2012-04-16T16:05:21.000Z,"Business News
@businessnews4
·
2012年4月17日","Bank Of America, Microsoft And Sirius XM: 3 Stocks With 3 Directions: By... http://dlvr.it/1RkSJV #BAC #JPM #MSFT #SIRI #BusinessNews #News",,,,,[],https://twitter.com/businessnews4/status/191920221207015425
bookacoach,@bookacoach,2012-04-16T16:00:14.000Z,"bookacoach
@bookacoach
·
2012年4月17日",7 Good Reasons to Get Your Kid Involved in Youth Sports http://bit.ly/I9QxM6 #bac #youthsports,,,,,[],https://twitter.com/bookacoach/status/191918934977556480
preciseBusiness,@preciseBusiness,2012-04-16T14:57:06.000Z,"preciseBusiness
@preciseBusiness
·
2012年4月16日",Buy Alcoa!: Against the Grain http://goo.gl/fb/X9DEm #business #biznews #equities #c #gs #youtube #wfc #jpm #videoinvesting #bac,,,,,[],https://twitter.com/preciseBusiness/status/191903046605864961
BishopsActivityCamp,@BishopsActivity,2012-04-16T14:43:51.000Z,"BishopsActivityCamp
@BishopsActivity
·
2012年4月16日",Might be taking the Evolve group to Alton Towers instead of Drayton Manor during Adventure day. Any thoughts on the two? #BAC,,,,,[],https://twitter.com/BishopsActivity/status/191899713421840384
bookacoach,@bookacoach,2012-04-16T14:07:14.000Z,"bookacoach
@bookacoach
·
2012年4月16日",Youth Hockey on the Border of Child Abuse? We want to hear your thoughts: http://on.msnbc.com/HGJ6P7  #bac #youthsports #hockey,,,,,[],https://twitter.com/bookacoach/status/191890496103256064
Mario Moideeno♔,@mariomoideeno,2012-04-16T13:58:29.000Z,"Mario Moideeno♔
@mariomoideeno
·
2012年4月16日","Go Green! Good Morning!
#NASDAQ #DOW #NYSE #stocks #BAC",,,,,[],https://twitter.com/mariomoideeno/status/191888297570738179
KEEN CANADA,@KEENCANADA,2012-04-16T13:52:36.000Z,"KEEN CANADA
@KEENCANADA
·
2012年4月16日","Enjoyed Saturday with a long bike ride! RT 
@hikinghaven
: Was your weekend as satisfying as mine? Satisfaction pains still lingering. #bac...",,,,,[],https://twitter.com/KEENCANADA/status/191886816377446401
Preston Pace III,@Coach_Ppace3,2012-04-16T13:47:10.000Z,"Preston Pace III
@Coach_Ppace3
·
2012年4月16日",Thank god for waking me up this morning. Another day to grind. Closer to the dream #grind pays $$ pays to grind! Got dat from J.Sanders #BAC,,,,,[],https://twitter.com/Coach_Ppace3/status/191885447176261632
Alen Karabegovic,@AlenKarabegovic,2012-04-16T13:45:13.000Z,"Alen Karabegovic
@AlenKarabegovic
·
2012年4月16日","Stock Market News for April 16, 2012 - Market News http://dlvr.it/1RhzmR #MarketNews #AXP #BAC #C #GS http://wormholenews.com",,,,,[],https://twitter.com/AlenKarabegovic/status/191884955717074944
D.stills,@juiceman_2192,2012-04-16T13:26:36.000Z,"D.stills
@juiceman_2192
·
2012年4月16日",Im working at the hippodrome this weekend ... Weekend and weekday job #bac like I never left,,,,,[],https://twitter.com/juiceman_2192/status/191880272210432002
preciseBusiness,@preciseBusiness,2012-04-16T12:57:58.000Z,"preciseBusiness
@preciseBusiness
·
2012年4月16日","Bank Earnings a Game of 'He Said, She Said' http://goo.gl/fb/4f9DH #business #biznews #equities #c #nyt #wfc #jpm #investing #bac #opinion",,,,,[],https://twitter.com/preciseBusiness/status/191873066945617922
Alen Karabegovic,@AlenKarabegovic,2012-04-16T12:54:06.000Z,"Alen Karabegovic
@AlenKarabegovic
·
2012年4月16日","The Zacks Analyst Blog Highlights: JPMorgan Chase, Wells Fargo,... http://dlvr.it/1RhT2C #PressReleases #BAC #C #GS #JPM http://wormholenews.com",,,,,[],https://twitter.com/AlenKarabegovic/status/191872092935958529
STACI GARCIA,@STACISMAIL,2012-04-16T12:39:59.000Z,"STACI GARCIA
@STACISMAIL
·
2012年4月16日","回复 
@SethSchneids
@SethSchneids
 @JoelKodner
 There's a gr8 pasta saute guy with chicken and bowties on Lexus level! #BAC",,,,,[],https://twitter.com/STACISMAIL/status/191868541438394368
Think Wall Street,@ThinkWallStreet,2012-04-16T12:11:07.000Z,"Think Wall Street
@ThinkWallStreet
·
2012年4月16日",Offers roll in for Merrill broker fined over Punch case http://thisislondon.co.uk/business/business-news/offers-roll-in-for-merrill-broker-fined-over-punch-case-7647613.html… #occupywallstreet ##wallStreet #bac #bankofamerica #bofa #osf,,,,,[],https://twitter.com/ThinkWallStreet/status/191861274416644096
AG!,@F_Abdel,2012-04-16T09:13:44.000Z,"AG!
@F_Abdel
·
2012年4月16日","Called my mother back home, made me feel like I just graduated from Highschool again #BAC
1",,1,,,[],https://twitter.com/F_Abdel/status/191816637542961152
Ursula,@Honzitude,2012-04-16T05:17:50.000Z,"Ursula
@Honzitude
·
2012年4月16日",#BAC=Breeding Amongst Classmates?? @JacquelynMAaron @johnPattn @RicNasty2point0,,,,,[],https://twitter.com/Honzitude/status/191757269682241536
Business News,@businessnews4,2012-04-16T05:14:12.000Z,"Business News
@businessnews4
·
2012年4月16日",Earnings Fail To Provide Clarity For Traders: By Marek Fuchs: Does the... http://dlvr.it/1RcmVm #AA #BAC #IBM #INTC #BusinessNews #News,,,,,[],https://twitter.com/businessnews4/status/191756357395947522
Think Wall Street,@ThinkWallStreet,2012-04-16T04:20:40.000Z,"Think Wall Street
@ThinkWallStreet
·
2012年4月16日",#OccupyWallStreet Cost #NYPD $17 Million In Overtime http://huff.to/xZPqAt #ows #bankofamerica #bac #jpmorgan #occupysd #chasebank #osf #osd,,,,,[],https://twitter.com/ThinkWallStreet/status/191742882955264000
Rell_leadin_lady,@ms_lady_D,2012-04-16T03:47:13.000Z,"Rell_leadin_lady
@ms_lady_D
·
2012年4月16日",On my way to success aint no lookin #bac,,,,,[],https://twitter.com/ms_lady_D/status/191734466857811968
TaraWHODAT'nLicious,@B_YOUteaFull,2012-04-16T02:37:53.000Z,"TaraWHODAT'nLicious
@B_YOUteaFull
·
2012年4月16日","#Bac@cha!!!   RT 
@IKE_TURNER_205
: @Ms_Fabulovely thx for the follow",⚜ ✨ ✨ ⚜,,,,[],https://twitter.com/B_YOUteaFull/status/191717017718489089
Brenda Bishop,@Brendaat1901,2012-04-16T01:46:15.000Z,"Brenda Bishop
@Brendaat1901
·
2012年4月16日","回复 
@klaummy
@klaummy
 @downtownmeesie
 I took mt #BTA outside today with and awesome hike through the woods. Gorgeous day to be a #BAC.",,,,,[],https://twitter.com/Brendaat1901/status/191704021667549184
Laura Klaum,@klaummy,2012-04-16T01:41:10.000Z,"Laura Klaum
@klaummy
·
2012年4月16日","回复 
@DowntownMeesie
@DowntownMeesie
 @brendaat1901
 #BTA #BAC I like it.
1",,1,,,[],https://twitter.com/klaummy/status/191702743289835520
Think Wall Street,@ThinkWallStreet,2012-04-16T00:54:31.000Z,"Think Wall Street
@ThinkWallStreet
·
2012年4月16日","Citi's Capital Question: Pursue Payouts or Not? http://on.wsj.com/HJqrTQ via 
@WSJ
 #occupywallstreet #ows #bankofamerica #occupy #wallstreet #bac",,,,,[],https://twitter.com/ThinkWallStreet/status/191691005777559553
bookacoach,@bookacoach,2012-04-16T00:39:33.000Z,"bookacoach
@bookacoach
·
2012年4月16日","Thanks to our new followers for sharing 
@bookacoach
 with your friends and colleagues!! @CoachDyerBHS 
@GabyAgostinelli
 and 
@CB360updates
 #bac",,,,,[],https://twitter.com/bookacoach/status/191687235685449731
biancaaaa,@biancaa_marie,2012-04-17T21:27:16.000Z,"biancaaaa
@biancaa_marie
·
2012年4月18日",Cardio kick time :) #BAC ,👊 💪 😃,,,,[],https://twitter.com/biancaa_marie/status/192363623648210946
bookacoach,@bookacoach,2012-04-17T21:00:48.000Z,"bookacoach
@bookacoach
·
2012年4月18日",Five tips to become a better #soccer #coach! http://bit.ly/HeaxeP #bac #youthsports,,,,,[],https://twitter.com/bookacoach/status/192356964288831489
.,@topmuj,2012-04-17T20:06:30.000Z,".
@topmuj
·
2012年4月18日",That was a chance for #bAC,,,,,[],https://twitter.com/topmuj/status/192343298755665920
bookacoach,@bookacoach,2012-04-17T20:00:23.000Z,"bookacoach
@bookacoach
·
2012年4月18日",Every child you coach is different...ability to adjust is key to your success http://bit.ly/HuYp9U #bac #coaching,,,,,[],https://twitter.com/bookacoach/status/192341758275878912
Tickpool,@Tickpool,2012-04-17T19:43:02.000Z,"Tickpool
@Tickpool
·
2012年4月18日",Short sell #BAC #BankOfAmerica at 8.93. Avg. profit of 0.21% so far today. #HFT #Trading #Tickpool http://tickpool.com/?s=BAC,,,,,[],https://twitter.com/Tickpool/status/192337392747810819
Jason Gonzalez,@jgnz,2012-04-17T19:28:02.000Z,"Jason Gonzalez
@jgnz
·
2012年4月18日",Being a good boy and doing what I gotta do. :) #bac #legend #spanishHW,,,,,[],https://twitter.com/jgnz/status/192333618717265921
Tickpool,@Tickpool,2012-04-17T19:28:02.000Z,"Tickpool
@Tickpool
·
2012年4月18日",Buy #BAC #BankOfAmerica at 8.93. Avg. profit of 0.12% so far today. #HFT #Trading #Tickpool http://tickpool.com/?s=BAC,,,,,[],https://twitter.com/Tickpool/status/192333618494967808
B.Love3,@RealBreakinNews,2012-04-17T19:25:49.000Z,"B.Love3
@RealBreakinNews
·
2012年4月18日","LegendaryWriter: RT 
@LegendaryWriter
: #BenFlajnik & #CourtneyRobertson Together in ATL http://bit.ly/Iv42pC #Bac... http://bit.ly/IMBATz",,,,,[],https://twitter.com/RealBreakinNews/status/192333060677709825
Breaking-News-Trends,@SocialNoos,2012-04-17T19:25:49.000Z,"Breaking-News-Trends
@SocialNoos
·
2012年4月18日","LegendaryWriter: RT 
@LegendaryWriter
: #BenFlajnik & #CourtneyRobertson Together in ATL http://bit.ly/Iv42pC #Bac... http://bit.ly/IMBATz",,,,,[],https://twitter.com/SocialNoos/status/192333059234865153
bookacoach,@bookacoach,2012-04-17T19:00:10.000Z,"bookacoach
@bookacoach
·
2012年4月18日",7 keys to #coaching your best in the game's final moments: http://coachad.com/pages/March-2012-Keeping-Your-Cool-In-Crunch-Time-03-02-2012.php… #bac,,,,,[],https://twitter.com/bookacoach/status/192326604079370240
Tickpool,@Tickpool,2012-04-17T18:51:03.000Z,"Tickpool
@Tickpool
·
2012年4月18日",Short sell #BAC #BankOfAmerica at 8.91. Avg. profit of 0.1% so far today. #HFT #Trading #Tickpool http://tickpool.com/?s=BAC,,,,,[],https://twitter.com/Tickpool/status/192324310076096513
bookacoach,@bookacoach,2012-04-17T18:37:57.000Z,"bookacoach
@bookacoach
·
2012年4月18日","Two sport #athletes are rare, but how about two sport #coaches?! http://bit.ly/IUKoYR #bac #golf #basketball",,,,,[],https://twitter.com/bookacoach/status/192321015278354433
Tickpool,@Tickpool,2012-04-17T18:20:04.000Z,"Tickpool
@Tickpool
·
2012年4月18日",Short sell #BAC #BankOfAmerica at 8.92. Avg. profit of 0.13% so far today. #HFT #Trading #Tickpool http://tickpool.com/?s=BAC,,,,,[],https://twitter.com/Tickpool/status/192316514991472643
Mariam,@Mariamtaha4,2012-04-17T18:11:31.000Z,"Mariam
@Mariamtaha4
·
2012年4月18日",Screw el #bac,,,,,[],https://twitter.com/Mariamtaha4/status/192314360985690112
Tickpool,@Tickpool,2012-04-17T17:18:02.000Z,"Tickpool
@Tickpool
·
2012年4月18日",Buy #BAC #BankOfAmerica at 8.95. Avg. profit of 0.17% so far today. #HFT #Trading #Tickpool http://tickpool.com/?s=BAC,,,,,[],https://twitter.com/Tickpool/status/192300902672105472
Sharko,@O_SHARKAWY,2012-04-17T17:02:24.000Z,"Sharko
@O_SHARKAWY
·
2012年4月18日","YES , WE CAN #BAC
1",,,1,,[],https://twitter.com/O_SHARKAWY/status/192296965789319168
bookacoach,@bookacoach,2012-04-17T16:59:59.000Z,"bookacoach
@bookacoach
·
2012年4月18日","Ten Reasons Why Your Child Should Play #Soccer: http://yhoo.it/IywEOG #bac #youthsports
1",,,1,,[],https://twitter.com/bookacoach/status/192296360547061762
Tickpool,@Tickpool,2012-04-17T16:49:03.000Z,"Tickpool
@Tickpool
·
2012年4月18日",Short sell #BAC #BankOfAmerica at 8.96. Avg. profit of 0.2% so far today. #HFT #Trading #Tickpool http://tickpool.com/?s=BAC,,,,,[],https://twitter.com/Tickpool/status/192293609985421313
bookacoach,@bookacoach,2012-04-17T16:39:27.000Z,"bookacoach
@bookacoach
·
2012年4月18日","With http://bookacoach.com's launch a few short months away, we want to hear from you!  What are your biggest pain points in #coaching? #bac",,,,,[],https://twitter.com/bookacoach/status/192291194263437312
WSJ Central Banks,@WSJCentralBanks,2012-04-17T16:17:33.000Z,"WSJ Central Banks
@WSJCentralBanks
·
2012年4月18日","Bank Of America Could Sell Non-US Offices To Bolster Capital Position, Sources Tell Dow Jones-WSJ $bac #bac
2",,,2,,[],https://twitter.com/WSJCentralBanks/status/192285680762748928
Tickpool,@Tickpool,2012-04-17T16:03:02.000Z,"Tickpool
@Tickpool
·
2012年4月18日",Buy #BAC #BankOfAmerica at 8.92. Avg. profit of 0.24% so far today. #HFT #Trading #Tickpool http://tickpool.com/?s=BAC,,,,,[],https://twitter.com/Tickpool/status/192282029671464961
bookacoach,@bookacoach,2012-04-17T16:00:06.000Z,"bookacoach
@bookacoach
·
2012年4月18日",7 Good Reasons to Get Your Kid Involved in Youth Sports http://bit.ly/I9QxM6 #bac #youthsports,,,,,[],https://twitter.com/bookacoach/status/192281289569730561
American Banker,@AmerBanker,2012-04-17T15:53:14.000Z,"American Banker
@AmerBanker
·
2012年4月17日","Bank of America puts non-U.S. wealth unit up for sale #BAC http://yhoo.it/HFlSGk
1",,,,1,[],https://twitter.com/AmerBanker/status/192279561055125504
Why,@wahyuknow,2012-04-17T13:36:38.000Z,"Why
@wahyuknow
·
2012年4月17日",check draw #BAC for tomorrow --) http://bwf.tournamentsoftware.com,,,,,[],https://twitter.com/wahyuknow/status/192245185906884608
Alen Karabegovic,@AlenKarabegovic,2012-04-17T12:59:09.000Z,"Alen Karabegovic
@AlenKarabegovic
·
2012年4月17日",U.S. Bancorp Leading The Pack On The Way Back http://dlvr.it/1RvzhR #WFC #JPM #BAC #CMA #PNC #news #hot #money,,,,,[],https://twitter.com/AlenKarabegovic/status/192235751507886082
912muzik Promo,@912muzik,2012-04-17T12:12:36.000Z,"912muzik Promo
@912muzik
·
2012年4月17日",She's a full plate #bac'laysAccount..,,,,,[],https://twitter.com/912muzik/status/192224038700056577
Badminton Indonesia,@bulutangkisindo,2012-04-17T11:30:37.000Z,"Badminton Indonesia
@bulutangkisindo
·
2012年4月17日","R.1 #BAC MD : Alvent Yulianto/Hendra Gunawan [5] [INA] v Thien How/Wee Kiong [MAS]
2",,,2,,[],https://twitter.com/bulutangkisindo/status/192213472648511488
Alen Karabegovic,@AlenKarabegovic,2012-04-17T08:47:03.000Z,"Alen Karabegovic
@AlenKarabegovic
·
2012年4月17日",Bank Of America After Earnings: A Great Way To Make Money http://dlvr.it/1RsDLb #BAC #JohnMylant #news #hot #live,,,,,[],https://twitter.com/AlenKarabegovic/status/192172310302703616
Christian F_S,@CFS_BL01,2012-04-17T08:36:22.000Z,"Christian F_S
@CFS_BL01
·
2012年4月17日","@BulutangkisInfo
  TH retried ? #BAC",,,,,[],https://twitter.com/CFS_BL01/status/192169621787381760
Agan Sanjaya,@Agsaann,2012-04-17T06:34:21.000Z,"Agan Sanjaya
@Agsaann
·
2012年4月17日","@BulutangkisNews
 min, streaming #BAC available dimana? badmintonworld.tv ada gak?",,,,,[],https://twitter.com/Agsaann/status/192138913295499264
R E Z A,@rezachow,2012-04-17T05:55:06.000Z,"R E Z A
@rezachow
·
2012年4月17日","RT 
@bulutangkisRI
: Update Skor R1 #BAC. MS. Simon Santoso [4] [INA] vs Sameer Verma [IND] 21-19 15-11",,,,,[],https://twitter.com/rezachow/status/192129036091277313
zn,@jayyXD,2012-04-17T05:50:57.000Z,"zn
@jayyXD
·
2012年4月17日","RT 
@bulutangkisRI
: Update Skor R1 #BAC. MS. Simon Santoso [4] [INA] vs Sameer Verma [IND] 21-19 15-11",,,,,[],https://twitter.com/jayyXD/status/192127993093689344
Badminton Indonesia,@bulutangkisRI,2012-04-17T05:50:09.000Z,"Badminton Indonesia
@bulutangkisRI
·
2012年4月17日","Update Skor R1 #BAC. MS. Simon Santoso [4] [INA] vs Sameer Verma [IND] 21-19 15-11
1",,,,1,[],https://twitter.com/bulutangkisRI/status/192127792312365057
안여름,@Fuyakiridozi_,2012-04-17T05:45:20.000Z,"안여름
@Fuyakiridozi_
·
2012年4月17日","RT 
@bulutangkisRI
: Update Skor R1 #BAC. MS. Simon Santoso [4] [INA] vs Sameer Verma [IND] 21-19 6-6",,,,,[],https://twitter.com/Fuyakiridozi_/status/192126580057833472
R E Z A,@rezachow,2012-04-17T05:43:08.000Z,"R E Z A
@rezachow
·
2012年4月17日","RT 
@bulutangkisRI
: Update Skor R1 #BAC. MS. Simon Santoso [4] [INA] vs Sameer Verma [IND] 21-19 6-6",,,,,[],https://twitter.com/rezachow/status/192126023922491393
