date,Negative,Neutral,Positive
2010-01-31,0.16315323114395142,0.8002309799194336,0.0366157591342926
2010-05-10,0.02599772997200489,0.0696781799197197,0.9043241143226624
2010-05-27,0.06550396233797073,0.03749070689082146,0.8970053791999817
2010-07-06,0.024000519886612892,0.037465889006853104,0.9385335445404053
2010-07-14,0.9589479565620422,0.014611266553401947,0.026440836489200592
2010-07-19,0.9701219797134399,0.02031439170241356,0.009563639760017395
2010-07-27,0.02446543611586094,0.03465082868933678,0.9408837556838989
2010-08-17,0.024118419736623764,0.03537290543317795,0.9405086040496826
2010-09-13,0.03570370748639107,0.03450341150164604,0.9297930002212524
2010-09-21,0.6876497268676758,0.039386212825775146,0.2729640305042267
2010-09-27,0.9704238772392273,0.0194243174046278,0.010151833295822144
2010-09-28,0.9701789021492004,0.020321037620306015,0.009500104002654552
2010-10-07,0.9203258156776428,0.01984783262014389,0.05982634425163269
2010-10-11,0.08520963042974472,0.05707487463951111,0.8577155470848083
2010-10-12,0.9656276106834412,0.023621663451194763,0.010750703513622284
2010-10-14,0.9170995950698853,0.020166125148534775,0.06273435801267624
2010-10-18,0.039880335330963135,0.029394447803497314,0.9307251572608948
2010-10-19,0.9453616440296173,0.01396650681272149,0.040671771857887506
2010-10-20,0.04159875214099884,0.03808581829071045,0.9203154444694519
2010-11-04,0.0314442403614521,0.028566541150212288,0.9399892687797546
2010-11-08,0.9676195383071899,0.020126093178987503,0.012254314497113228
2010-11-11,0.9571868777275085,0.011093167588114738,0.03172002732753754
2010-11-16,0.9617918133735657,0.017671097069978714,0.020537015050649643
2010-11-17,0.056183602660894394,0.02673877216875553,0.9170777201652527
2010-12-01,0.028387226164340973,0.05936872586607933,0.9122440814971924
2010-12-06,0.9550333619117737,0.0249826367944479,0.019984045997262
2010-12-07,0.02518981508910656,0.07871005684137344,0.8961001038551331
2010-12-14,0.11311940103769302,0.06283513456583023,0.8240455389022827
2010-12-20,0.1779308319091797,0.05256303399801254,0.7695061564445496
2010-12-22,0.03246668353676796,0.0316479317843914,0.9358854293823242
2010-12-23,0.8963882327079773,0.023318523541092873,0.08029325306415558
2010-12-27,0.9576629996299744,0.032908983528614044,0.009428014047443867
2010-12-28,0.9631425142288208,0.02159530110657215,0.015262193977832794
2010-12-30,0.970526397228241,0.018803277984261513,0.010670446790754795
2011-01-03,0.03678017109632492,0.05771375820040703,0.9055060744285583
2011-01-04,0.026637902483344078,0.06835326552391052,0.9050087928771973
2011-01-06,0.5733054876327515,0.03338984027504921,0.39330464601516724
2011-01-11,0.10825370252132416,0.039089202880859375,0.8526571393013
2011-01-12,0.032513306476175785,0.07308576442301273,0.894400954246521
2011-01-19,0.9678984880447388,0.017772996798157692,0.014328566379845142
2011-01-20,0.9619905948638916,0.019999617710709572,0.018009783700108528
2011-01-25,0.9704388380050659,0.020120978355407715,0.00944016594439745
2011-02-07,0.028098415583372116,0.04718473553657532,0.9247168898582458
2011-02-17,0.9615652561187744,0.018665866926312447,0.019768910482525826
2011-02-22,0.9584601521492004,0.024663398042321205,0.016876516863703728
2011-03-03,0.11576155573129654,0.040365975350141525,0.8438725471496582
2011-03-08,0.024448152631521225,0.04577361047267914,0.9297782182693481
2011-03-09,0.9688408970832825,0.020197192206978798,0.0109619265422225
2011-03-10,0.9665342569351196,0.017949173226952553,0.015516532585024834
2011-03-17,0.791130781173706,0.06511814147233963,0.1437510997056961
2011-03-29,0.026880726218223572,0.5069201588630676,0.4661990702152252
2011-03-31,0.6717867652575175,0.14233587806423506,0.1858773366548121
2011-04-05,0.35699016228318214,0.5564422383904457,0.08656757324934006
2011-04-06,0.6611978933215141,0.02580613208313783,0.3129959398259719
2011-04-07,0.32806502375751734,0.2845810204744339,0.38735395297408104
2011-04-08,0.027349038049578667,0.9259166121482849,0.04673432931303978
2011-04-12,0.9239848454793295,0.04881519513825575,0.027199930666635435
2011-04-13,0.3099803186021745,0.12167396247386933,0.568345723580569
2011-04-14,0.7880112826824188,0.045541987754404545,0.1664466829970479
2011-04-15,0.6688768058083951,0.03762075528502464,0.2935024379286915
2011-04-18,0.7786063849925995,0.17829129053279757,0.04310230724513531
2011-04-19,0.5200855794052283,0.3078442985812823,0.1720701198404034
2011-04-21,0.0810287557542324,0.8114106059074402,0.10756062902510166
2011-04-29,0.09705174465974171,0.6197482546170553,0.2831999709208806
2011-05-03,0.025613460689783096,0.9299968481063843,0.04438966140151024
2011-05-09,0.014960517175495625,0.9248358607292175,0.06020365282893181
2011-05-10,0.6699618101119995,0.26862919330596924,0.06140891835093498
2011-05-16,0.9637455940246582,0.019525941461324692,0.016728497110307217
2011-05-17,0.9594460129737854,0.015035011805593967,0.025519028306007385
2011-05-18,0.10987232935925324,0.034660336251060166,0.8554672996203104
2011-05-19,0.2743251184001565,0.03336079837754369,0.6923140473663807
2011-05-23,0.959762692451477,0.0217004232108593,0.018536947667598724
2011-05-25,0.9681905508041382,0.0195329412817955,0.012276465073227882
2011-05-27,0.7295413017272949,0.050419338047504425,0.22003942728042603
2011-05-31,0.02928205579519272,0.04024301841855049,0.9304748773574829
2011-06-01,0.9635196924209595,0.027578997425734997,0.008901297580450773
2011-06-03,0.9233230352401733,0.04204955790191889,0.03462735004723072
2011-06-06,0.9643134474754333,0.023532714694738388,0.012153822928667068
2011-06-07,0.8375301957130432,0.06145482882857323,0.10101489722728729
2011-06-10,0.958044171333313,0.03292509913444519,0.00903080590069294
2011-06-15,0.958526074886322,0.02777842866877715,0.013695510725180307
2011-06-20,0.9254797101020813,0.049940941855311394,0.02457937551662326
2011-06-21,0.03776884824037552,0.08039107173681259,0.8818399906158447
2011-06-23,0.9697475433349609,0.0195915587246418,0.010660851374268532
2011-06-27,0.8016942143440247,0.050180526450276375,0.1481252685189247
2011-06-29,0.05207892134785652,0.05233586331208547,0.8955851793289185
2011-06-30,0.2566301245242357,0.04783637262880802,0.6955335289239883
2011-07-06,0.48728060722351074,0.13850606977939606,0.3742133677005768
2011-07-07,0.1901359260082245,0.033271487802267075,0.7765926122665405
2011-07-11,0.9603433609008789,0.02769903838634491,0.011957633309066296
2011-07-12,0.962722897529602,0.022040918469429016,0.015236199833452702
2011-07-14,0.19201670587062836,0.04068181291222572,0.7673014998435974
2011-07-18,0.9517498314380646,0.031323229894042015,0.016926920972764492
2011-07-19,0.04189465008676052,0.03841040376573801,0.9196949303150177
2011-07-20,0.07425320148468018,0.04320201277732849,0.8825448155403137
2011-07-21,0.06135593727231026,0.030221784487366676,0.9084222316741943
2011-08-01,0.037055909633636475,0.05901898816227913,0.9039251804351807
2011-08-02,0.956262618303299,0.03048868663609028,0.013248727191239595
2011-08-03,0.9303956627845764,0.03620126098394394,0.03340310603380203
2011-08-04,0.9610040187835693,0.03063808660954237,0.008357926737517118
2011-08-05,0.864696184794108,0.030844061945875485,0.10445975077648957
2011-08-08,0.9417188366254171,0.04575498029589653,0.01252618401000897
2011-08-09,0.6870404481887817,0.05698825791478157,0.2559712529182434
2011-08-10,0.5241732839494944,0.037036817986518145,0.43878995126578957
2011-08-11,0.7360751330852509,0.03415863774716854,0.22976621612906456
2011-08-15,0.3950076351563136,0.03360657021403313,0.571385762343804
2011-08-16,0.2100209891796112,0.11117168515920639,0.6788073778152466
2011-08-18,0.9642230868339539,0.021101711317896843,0.014675188809633255
