date,positive,negative,neutral
2010-05-21,0.15039460300000002,0.080369761,1.76923566
2010-05-25,0.04975961,0.014962699,0.93527764
2010-05-27,0.753437019,2.37115314,6.87541001
2010-05-28,0.307199615,0.921528834,5.77127154
2010-05-30,0.052765563,0.03247808,0.9147563
2010-06-03,0.115016797,0.15961414299999999,2.72536896
2010-06-05,0.08859946,0.5017063,0.40969422
2010-06-06,0.057335384,0.3185367,0.62412786
2010-06-07,0.05494473,0.06516391,0.8798914
2010-06-08,0.042334873,0.6830256,0.27463955
2010-06-10,0.10900643000000002,0.096620102,1.7943734500000001
2010-06-11,0.028627135,0.036428533,0.9349443
2010-06-12,0.053394224,0.06745248,0.87915325
2010-06-13,0.0954612,0.055734646,0.8488042
2010-06-14,0.14302683,0.021461917,0.8355112
2010-06-15,0.854482036,0.16362418699999998,10.9818939
2010-06-16,0.48743566,0.034995534,1.4775688
2010-06-17,0.471507433,0.734658717,4.79383372
2010-06-18,0.56011464,0.19743986000000002,9.242445
2010-06-21,0.21318219,0.071130993,2.7156867
2010-06-22,0.182730586,0.14122177800000002,2.6760477
2010-06-23,0.0911746,0.038119912,0.8707055
2010-06-25,0.08863816,0.11802787,0.793334
2010-06-26,0.08843606,0.018610474,0.8929535
2010-06-27,0.674989166,0.945987921,3.37902295
2010-06-28,0.30814472299999995,0.090162346,3.601693
2010-06-29,0.213382167,0.197701373,3.58891663
2010-06-30,1.6131300029999998,1.324584354,10.062285544
2010-07-01,0.195208711,0.6960176630000001,3.1087735700000003
2010-07-02,0.44718652799999997,0.204176897,4.34863659
2010-07-03,0.80957762,0.08529927400000001,1.1051230699999999
2010-07-04,0.13769375,0.073479668,1.78882652
2010-07-06,1.1874565199999998,0.472291301,12.340252459999999
2010-07-07,0.209859627,0.132130789,3.6580095
2010-07-08,0.43320928799999997,0.084953988,2.48183675
2010-07-09,0.069971144,0.024494905,0.905534
2010-07-10,0.48142361499999997,0.07829384,2.44028246
2010-07-11,0.16205682,0.086994391,1.75094875
2010-07-12,0.23490560600000002,0.165243808,3.5998505400000003
2010-07-13,0.219350265,0.124698986,2.65595071
2010-07-14,0.043432213,0.079937615,0.8766301
2010-07-15,0.817701376,0.236146082,4.94615253
2010-07-16,0.5688547429999999,0.330629778,2.10051553
2010-07-17,0.08059539,0.75224227,0.16716234
2010-07-18,0.05831769,0.032732446,0.90894985
2010-07-19,0.018722981,0.17420654,0.80707043
2010-07-20,0.24889957,0.56256059,1.18853983
2010-07-21,0.336073112,0.129381372,2.53454553
2010-07-22,0.11897110899999999,0.07036698,1.81066186
2010-07-23,0.032098517,0.80039436,0.16750713
2010-07-24,0.26557562,0.046496762,1.6879276
2010-07-25,0.04856213,0.016792942,0.9346449
2010-07-26,0.1490818,0.180477908,1.67044032
2010-07-27,0.71937935,1.086117105,3.19450365
2010-07-30,0.24218911999999998,0.195833452,3.5619775
2010-07-31,0.70673084,0.022208737,0.27106044
2010-08-01,0.2366109,0.017890433,0.7454987
2010-08-02,1.842155873,0.2318883,1.92595572
2010-08-03,0.04539677,0.025563799,0.9290394
2010-08-04,0.29421757499999995,0.227176197,3.4786063
2010-08-05,0.177809474,0.058248837,1.7639415999999999
2010-08-07,0.04455254,0.0965988,0.85884863
2010-08-09,0.178090143,0.195815805,3.6260941300000002
2010-08-10,0.03548672,0.13794479,0.8265685
2010-08-11,0.15798284,0.39236236,0.44965485
2010-08-12,0.89729438,0.0682880125,2.03441757
2010-08-13,0.163199465,0.058001606000000004,1.7787989
2010-08-14,0.062180495,0.8883921499999999,1.04942742
2010-08-15,3.8726040969999995,0.7454747150000001,8.38192126
2010-08-19,0.114443161,0.128544078,2.7570127700000002
2010-08-20,0.1121382,0.025535533,0.86232626
2010-08-22,0.06741426,0.043444015,0.88914174
2010-08-23,1.096554791,0.815274054,11.0881704
2010-08-24,0.058963824,0.058898844,0.8821373
2010-08-25,0.040017385,0.045296744,0.9146859
2010-08-26,1.26659651,0.106445786,3.62695779
2010-08-27,0.49825424900000004,0.7990525049999999,11.70269365
2010-08-28,0.035265323,0.026370002,0.9383647
2010-08-30,0.053052515,0.061824106,0.8851234
2010-08-31,0.698305258,0.984989506,0.316705239
2010-09-01,0.19837784,0.034795642,1.76682653
2010-09-02,0.225168814,1.240392278,2.5344390299999997
2010-09-03,0.41143796,0.11628802099999999,2.47227412
2010-09-04,0.10911533,0.03290275,0.857982
2010-09-07,0.033304427,0.036545478,0.9301501
2010-09-09,0.4594745,0.017551782,0.5229737
2010-09-10,0.22123244,0.068431304,1.7103363
2010-09-12,0.138329789,0.125176389,1.73649375
2010-09-13,0.082895905,0.020885231,0.8962189
2010-09-14,0.90647656,0.040339893,1.05318344
2010-09-16,1.12337984,0.407332713,3.4692875
2010-09-19,0.022210538,0.09679853,0.8809909
2010-09-20,0.12475307,0.5683554,0.30689156
2010-09-21,0.5687242,0.020244602,0.41103116
2010-09-22,0.069257035,2.05521186,1.875531228
2010-09-23,0.231077055,0.0556597,1.7132633400000001
2010-09-24,0.174842197,0.125431555,1.69972614
2010-09-25,0.05533544,0.048967008,0.89569753
2010-09-27,1.344377905,0.7886392839999999,4.86698286
2010-10-02,1.423212893,7.516770389,14.06001649
2010-10-04,0.190027214,1.234377187,1.57559565
2010-10-05,0.63702992,0.41064067,9.95232963
2010-10-06,2.1692452749999998,0.302569533,11.52818512
2010-10-07,1.007796956,0.167299865,10.82490353
2010-10-08,2.576335166,1.131856064,6.291808668
2010-10-09,1.681038321,2.5620208950000003,18.756941433999998
2010-10-10,2.0459359999999998,0.19576384,7.758300299999999
2010-10-11,0.624405376,1.126938943,3.24865562
2010-10-12,0.848511103,0.493625427,2.65786342
2010-10-13,1.0550569589999998,0.478943453,2.465999653
2010-10-14,0.354619968,0.155040549,2.49033944
2010-10-15,0.248845087,0.806532347,2.94462255
2010-10-17,0.14800745,0.011843136,0.8401494
2010-10-18,0.82482491,0.341935004,2.83324011
2010-10-19,3.129610166,5.118274162,6.752115483
2010-10-20,0.565140179,8.665090532,14.769769570000001
2010-10-21,1.628550985,1.8314780970000002,1.53997098
2010-10-22,0.140648665,1.296546105,1.5628050500000001
2010-10-23,0.316677465,0.413360745,3.26996185
2010-10-24,1.658943992,0.312916194,5.02813987
2010-10-26,0.6098971000000001,0.31828048,12.07182257
2010-10-27,2.4530309700000004,0.24816778300000003,8.2988013
2010-10-28,0.06977066,0.017588886,0.91264045
2010-10-29,0.05131449,0.04216587,0.9065196
2010-10-31,0.08738679399999999,0.43567278,1.47694045
2010-11-01,0.35218670399999996,0.16959812,1.47821514
2010-11-02,0.20868497,0.13658789,0.6547271
2010-11-04,0.724007182,0.4070103895,3.86898237
2010-11-05,4.369996038,1.7904905679999998,9.83951326
2010-11-06,0.110465787,0.050741952,1.8387921999999999
2010-11-07,0.0892249,0.04581793,0.86495715
2010-11-08,0.297124369,0.33082656050000003,5.37204911
2010-11-09,16.822362763,0.712875536,5.46476322
2010-11-10,0.45326971,1.163415526,2.3833147300000004
2010-11-11,1.681500685,0.431127962,11.8873706
2010-11-12,0.045402914,0.10712772,0.8474694
2010-11-13,0.12538818,0.015743468,0.8588683
2010-11-16,3.0426992289999997,13.985894079,58.971408149999995
2010-11-17,1.440253324,0.9255063465,2.63424033
2010-11-18,0.344862312,0.643612946,3.0115246399999998
2010-11-19,0.7241292,0.019580547,0.25629023
2010-11-20,0.356679956,0.217261343,3.42605861
2010-11-21,0.26231125,0.10183755,0.6358512
2010-11-22,0.8429544040000001,1.090324237,3.066721436
2010-11-23,0.4022285,0.5051113,0.092660256
2010-11-24,0.122274511,0.94017756,0.937547936
2010-11-26,0.034360047,0.029807813,0.9358321
2010-11-27,0.109659025,0.8772924440000001,1.01304859
2010-11-29,0.017623125,1.9273154,0.055061407
2010-11-30,2.910012433,11.384606345,72.70538134899999
2010-12-01,1.9436095254999999,2.373071491,12.683318864
2010-12-02,0.275925134,0.693751855,3.03032314
2010-12-03,0.853345485,0.499653759,3.64700084
2010-12-04,0.15434283999999998,0.598122328,1.24753478
2010-12-05,0.18376112,0.057027367999999995,1.7592115000000002
2010-12-06,8.41993362,0.754208302,15.82585806
2010-12-07,0.210851396,0.12508766999999998,2.66406105
2010-12-08,0.370085328,0.438491922,3.1914227
2010-12-09,0.847143505,0.39350280800000004,11.759353599999999
2010-12-10,0.190363517,0.177331064,4.6323054599999995
2010-12-11,0.117259454,0.072290361,1.8104501
2010-12-12,0.024528334,0.035014436,0.9404573
2010-12-13,19.610161892,3.286473565,14.1033659
2010-12-14,0.757687302,0.31806090200000003,0.9242517000000001
2010-12-15,0.238033399,1.07036111,3.69160543
2010-12-16,0.379134935,1.009131274,5.61173372
2010-12-17,1.2000390470000002,0.414971254,4.38498945
2010-12-18,1.265221243,0.723230834,12.011548455
2010-12-19,0.118125237,0.129049727,1.75282504
2010-12-20,0.48115344299999996,9.911042471,11.607804199999999
2010-12-21,0.489835056,6.192896214000001,4.3172682
2010-12-22,6.538266383000001,0.715575178,26.746157880000002
2010-12-23,0.127178464,0.8495588199999999,1.02326275
2010-12-24,0.67409944,0.24759933099999998,10.07830114
2010-12-25,0.376925602,0.460696138,5.16237831
2010-12-28,0.574644044,0.122619592,5.30273629
2010-12-29,0.60912808,0.058520008,2.3323519399999997
2010-12-30,0.129291241,1.075234043,1.795474702
2011-01-01,1.060063985,1.649659925,3.29027592
2011-01-03,39.033681623999996,29.243727269,51.722587784999995
2011-01-04,1.300356914,2.439988216,13.25965428
2011-01-05,0.901210732,0.0437848455,1.05500448
2011-01-06,1.1675588430000001,1.859613305,3.9728279399999997
2011-01-07,0.918699998,0.363009686,6.71829045
2011-01-08,1.0553886000000001,0.286409395,2.65820206
2011-01-09,0.727338285,0.059268866,2.2133928
2011-01-10,0.7235118669999999,0.083299242,2.1931890000000003
2011-01-11,0.106937822,0.06275850999999999,1.8303036000000001
2011-01-12,0.102690006,0.155496217,1.74181363
2011-01-13,0.355702044,0.76627596,2.8780221
2011-01-14,0.7645856059999999,1.39719689,9.83821703
2011-01-15,0.0781951,0.07682285,0.844982
2011-01-16,0.108333837,0.055327629999999996,1.8363385
2011-01-17,0.23414690999999999,0.197307807,2.56854521
2011-01-18,0.545395297,0.96417933,7.49042485
2011-01-19,1.5959943460000001,1.855160614,22.548846010000002
2011-01-20,0.433632405,0.13568708000000002,3.43068066
2011-01-21,1.2912296975,2.326371592,3.382398933
2011-01-22,0.593910489,1.008120075,2.397969465
2011-01-23,0.07814844,0.07527909,0.84657246
2011-01-24,0.638917825,0.031749568,1.3293326200000002
2011-01-25,2.014924717,1.1330405860000001,1.852034734
2011-01-26,0.7551039789999999,0.892289236,19.352607
2011-01-27,0.194459141,0.8915424200000001,1.91399843
2011-01-28,0.22953147000000002,0.077171875,1.6932966299999999
2011-01-30,0.07546146,0.04565153,0.878887
2011-01-31,1.232491767,8.419751424,3.34775636
2011-02-01,1.45710681,0.083579164,1.4593141
2011-02-02,9.370952023000001,2.6325707895,70.99647725999999
2011-02-03,0.89946781,0.8671323900000001,11.23340003
2011-02-04,0.14302683,0.021461917,0.8355112
2011-02-05,0.2252536,0.029728016,0.74501836
2011-02-06,0.23574941,0.055780999,1.7084695
2011-02-07,1.1371583049999998,0.35063127299999997,9.51221086
2011-02-08,6.950334874999999,3.064565544,101.98510374
2011-02-09,0.41779336300000003,0.214478351,4.3677281400000005
2011-02-10,4.005080705,0.697428816,10.29749
2011-02-11,0.088424146,0.03463889,0.876937
2011-02-12,0.056323321,0.9183164460000001,1.02536028
2011-02-13,0.580998747,0.461172453,4.95782866
2011-02-14,0.28773066199999997,0.57329614,2.1389733
2011-02-15,1.704756701,0.71365376,16.58158984
2011-02-17,1.092060035,2.529041009,37.3788991
2011-02-18,0.137473163,0.748063797,1.11446311
2011-02-19,0.124445722,0.094816202,1.7807381000000002
2011-02-20,0.195538115,0.5156067375000001,1.2888551000000001
2011-02-21,0.14302683,0.021461917,0.8355112
2011-02-22,0.144961395,0.653848938,1.20118972
2011-02-23,0.25748736,0.1680021,0.5745106
2011-02-24,0.249162362,0.972472608,2.77836497
2011-02-25,0.06409037,0.03408415,0.9018254
2011-02-26,0.177101455,0.071466653,1.75143185
2011-02-27,0.036145624,0.051103022,0.9127513
2011-02-28,0.5113740179999999,0.37550011000000005,11.11312563
2011-03-01,0.609284254,4.842168258,5.548547436
2011-03-02,1.46274685,1.2727936370000001,15.26445979
2011-03-03,0.210228516,0.252226023,3.5375454
2011-03-04,0.50913791,0.47370357999999996,4.0171585
2011-03-05,1.416050717,1.2144211489999999,2.369527975
2011-03-06,0.442441816,0.0509389055,2.5066192000000003
2011-03-07,1.484772812,0.210386163,10.30484065
2011-03-08,2.753592045,0.710390468,19.53601724
2011-03-09,3.727613135,0.899053296,17.373333124
2011-03-10,2.049394373,0.567748359,20.38285706
2011-03-11,4.290644405,2.123076852,22.58627881
2011-03-12,2.045996495,0.997277264,14.95672597
2011-03-13,4.87222167,1.13151161,34.99626678
2011-03-14,4.14398401,1.45245274,38.40356226
2011-03-15,1.5368667870000001,0.307136786,16.15599617
2011-03-16,2.8037914500000003,2.1302119690000003,28.06599573
2011-03-17,1.725623698,0.377564287,15.89681163
2011-03-18,2.1105707149999997,0.777921948,25.11150715
2011-03-19,1.554682511,0.228274892,12.217042320000001
2011-03-20,1.77409276,0.273953809,13.95195306
2011-03-21,1.858871542,0.743681095,15.39744704
2011-03-22,2.748174775,1.293904371,18.957920584
2011-03-23,2.8571353040000003,9.895323719,15.247540926
2011-03-24,6.2668364830000005,2.601577754,47.13158448
2011-03-25,7.217862215,0.619801649,21.16233513
2011-03-26,1.70701979,0.21808761,14.07489203
2011-03-27,1.287027905,0.652444166,8.06052776
2011-03-28,1.443874885,0.55107207,9.00505287
2011-03-29,1.1623985135000001,1.184126812,7.65347447
2011-03-30,0.99267026,0.46531014600000004,11.54201957
2011-03-31,2.178902436,1.383226492,17.43787068
2011-04-01,4.1565867260000005,2.917080078,43.92633389
2011-04-02,1.7235412460000001,5.561819685,12.714639570000001
2011-04-03,0.85406225,0.147130774,5.99880701
2011-04-04,1.155368556,1.563309229,11.281322037999999
2011-04-05,4.394499851,0.5823171235,21.02318283
2011-04-06,4.098647569,1.784724893,28.11662704
2011-04-07,9.642124612,1.534878266,68.82299458
2011-04-08,1.496478212,0.603130244,14.90039135
2011-04-09,2.894655276,1.370864856,33.73447997
2011-04-10,1.807409568,0.956337136,26.23625271
2011-04-11,2.342719468,1.409098519,23.24818194
2011-04-12,1.258263226,3.112009835,8.629726634
2011-04-13,6.301394117,3.4351241630000002,65.26348159
2011-04-14,1.855287178,0.830789861,25.31392289
2011-04-15,19.593861490400002,9.758950813,44.64718977
2011-04-16,2.65469676,2.185981681,15.15932121
2011-04-17,0.944427396,0.144416659,4.91115582
2011-04-18,0.85865597,0.290099804,6.85124423
2011-04-19,1.926558484,2.542936448,26.530504427
2011-04-20,12.70556925,6.435416676,186.85901948000003
2011-04-21,5.884969821,3.451914752,56.66311497
2011-04-22,16.859033352,3.152729591,69.98823543
2011-04-23,6.297844646,4.613551046,34.08860403
2011-04-24,3.573692736,0.864374441,23.56193266
2011-04-25,2.065846938,0.6185670355,7.31558595
2011-04-26,1.136161255,1.4421923209999998,7.42164635
2011-04-27,1.452944064,1.431320637,9.11573534
2011-04-28,2.114255172,1.520108662,9.3656359
2011-04-29,0.942589097,1.071877666,3.98553312
2011-04-30,5.111363343,1.289937722,31.59869871
2011-05-01,1.195518699,0.346814392,7.457667
2011-05-02,1.5250284710000002,0.810298814,10.66467291
2011-05-03,2.3625925370000003,1.820873279,17.81653432
2011-05-04,1.016870098,0.342940228,8.6401895
2011-05-05,1.059117902,0.711540164,11.2293419
2011-05-06,2.153738449,0.851962532,12.99429919
2011-05-07,0.21014655999999998,0.081432772,2.7084207
2011-05-08,6.037720426000001,1.906633896,19.05564467
2011-05-09,1.124287,0.029080246,0.84663266
2011-05-10,0.264241091,1.598202214,3.13755666
2011-05-11,0.780062708,1.323265096,7.8966724
2011-05-12,1.653477788,0.953978875,16.39254348
2011-05-13,0.29463945599999997,0.338157357,4.36720315
2011-05-14,1.1138152970000001,0.646353789,12.23983141
2011-05-15,0.365336895,0.433596844,7.20106618
2011-05-16,2.3656672729999997,1.830816726,31.803516339999994
2011-05-17,0.40564175999999996,0.043293885,2.55106435
2011-05-18,4.894185093,6.171026899,119.93477924
2011-05-19,1.327774258,8.609049128999999,11.06317609
2011-05-20,1.180513433,0.9871950270000001,4.83229156
2011-05-21,0.40089746800000003,0.477511939,9.1215906
2011-05-22,0.288162345,0.0787371,2.63310069
2011-05-23,0.07822427400000001,0.25894206999999997,2.66283366
2011-05-24,0.56971867,0.945218514,1.48506274
2011-05-25,0.648790276,0.38565227199999996,1.96555733
2011-05-26,0.706094955,3.4829044,7.811000473
2011-05-27,1.438112732,1.3747980949999998,4.187089334
2011-05-28,0.20495203,0.34081852,1.45422947
2011-05-29,0.571089948,0.217185019,5.21172507
2011-05-30,0.697574248,0.549640918,7.75278485
2011-05-31,0.786753428,0.445052989,8.76819372
2011-06-01,0.48842665900000004,1.423352876,6.08822058
2011-06-02,1.073989157,2.998676033,13.927335
2011-06-03,1.1394604609999999,11.670678900500002,20.18986176
2011-06-04,0.38804341800000003,0.803160507,6.80879585
2011-06-05,0.397282558,1.218470365,7.38424681
2011-06-06,1.22005415,2.897394495,15.88255143
2011-06-07,2.0230621639999997,12.098440127,22.878496719999998
2011-06-08,1.080798568,1.651682229,5.267518999
2011-06-09,9.246688897999999,6.624697532,169.12861103000003
2011-06-10,2.395593812,1.744573727,10.859832595
2011-06-11,1.135698823,0.565041398,5.29925975
2011-06-12,0.40189519900000004,0.349917596,3.24818713
2011-06-13,2.200980294,2.806752505,27.992266700000002
2011-06-14,0.869003937,2.318363311,8.81263279
2011-06-15,1.6328244459999999,2.6149117200000003,13.752263792
2011-06-16,1.3746514920000001,0.619747795,19.00560019
2011-06-17,0.7271067849999999,2.133176485,5.139716847
2011-06-18,0.6763147359999999,1.52210516,11.801579519999999
2011-06-19,2.0394764579999998,1.2702935499999999,15.690229559999999
2011-06-20,1.0940669490000001,1.1241175319999999,11.78181531
2011-06-21,17.590706795,1.038087891,16.37120291
2011-06-22,3.173892719,2.2527244994999998,43.57338213
2011-06-23,3.0108090770000002,1.374445636,13.61474466
2011-06-24,0.684409452,0.804990577,7.51059999
2011-06-25,0.342125217,0.453572978,4.20430174
2011-06-26,0.15059626799999998,0.129861054,3.7195427
2011-06-27,5.091754487999999,7.839676914999999,8.06856846
2011-06-28,1.021320094,0.7814473430000001,13.19723284
2011-06-29,2.342366583,11.801743764,11.85588939
2011-06-30,1.006703138,0.433978355,6.5593186
2011-07-01,0.4243319035,1.214074138,6.3615938530000005
2011-07-02,1.20924567,0.316797576,4.47395673
2011-07-03,0.33442933900000005,1.029938765,2.635631863
2011-07-04,0.218250162,0.47446731600000003,2.30728254
2011-07-05,2.059950251,0.587378006,10.35267187
2011-07-06,1.700166448,1.871712166,5.428121384
2011-07-07,0.18801895000000002,0.41753421300000004,4.3944467199999995
2011-07-08,1.120543363,0.7211589030000001,14.15829761
2011-07-09,0.043613113,0.03225684,0.92413
2011-07-10,0.458546949,0.47311756,3.06833549
2011-07-11,0.511848482,0.944617066,3.54353445
2011-07-12,0.914069561,10.161748738,10.92418147
2011-07-13,0.994030228,0.468333543,10.5376364
2011-07-14,0.647891957,0.22922172000000002,5.12288632
2011-07-15,0.320209188,0.6831573230000001,2.99663346
2011-07-16,0.152065006,0.154355425,3.69357946
2011-07-17,1.068807878,3.306499712,13.62469252
2011-07-18,0.8468974455,5.9476107460000005,9.205491745
2011-07-19,2.573045874,2.154664617,23.2722898
2011-07-20,14.453886373,2.954516437,17.59159879
2011-07-21,0.64369709,1.630392774,14.72590994
2011-07-22,0.751091833,1.9068899080000001,6.3420182
2011-07-23,0.073078424,0.022463722,0.90445787
2011-07-24,0.08409475799999999,0.80576905,1.11013627
2011-07-25,1.6289505960000001,1.189577287,9.1814721
2011-07-26,1.341853043,0.33752355900000003,6.32062338
2011-07-27,1.645703721,0.733572954,5.6207231
2011-07-28,0.463301118,0.529333776,5.0073651
2011-07-29,4.007776856,0.7978615899999999,12.194361249999998
2011-07-30,5.310211858,2.030104251,21.65968444
2011-07-31,1.49768284,0.209462468,4.29285457
2011-08-01,0.409792113,0.214949016,4.37525885
2011-08-02,1.853815955,2.501199412,8.64498489
2011-08-03,2.422826299,1.8624000729999999,5.7147735840000005
2011-08-04,1.873633215,2.6071748633,13.519191373
2011-08-05,2.957255591,0.8266406350000001,23.216102889999995
2011-08-06,1.01478969,1.112074124,12.8731365
2011-08-07,1.16901009,0.35785173000000003,9.473137799999998
2011-08-08,6.021886693,29.421442417,58.55667042
2011-08-09,13.035105853,11.687999707,102.276892643
2011-08-10,28.543216921,48.627495280000005,72.829288012
2011-08-11,1.447121292,2.539449644,9.01342899
2011-08-12,1.123668231,0.9688914020000001,5.90744022
2011-08-13,3.09821183,2.3058498395,23.59593805
2011-08-14,0.215146157,0.465348844,3.31950504
2011-08-15,2.144925154,0.210204454,9.644870525
2011-08-16,0.90789492,1.26366584,9.82843923
2011-08-17,0.712350575,0.497140589,12.79050876
2011-08-18,26.216065441999998,1.819575698,31.96435898
2011-08-19,2.0391997207,3.5363741209999997,9.424425979
2011-08-20,2.28577458,0.375533622,13.338692079999998
2011-08-21,0.981661661,0.847179383,8.17115875
2011-08-22,9.685770319,3.7732633460000002,40.540967800000004
2011-08-23,7.117573374,10.413799469,33.468627648
2011-08-24,8.060449500999999,6.400703759,31.53884716
2011-08-25,32.816137592,16.9074800415,141.276383151
2011-08-26,5.2732525035,5.642208752,38.084538474
2011-08-27,2.674013586,1.355758064,9.97022857
2011-08-28,0.321736807,0.339871674,4.3383915
2011-08-29,6.551261714,1.340020827,46.108716824
2011-08-30,2.764540347,3.0007484030000002,22.2347107
2011-08-31,1.004077294,1.3404756245,7.65544719
2011-09-01,2.3459256689999997,1.39003052,16.26404386
2011-09-02,4.809076586,22.774847789,27.416074316
2011-09-03,0.255029113,2.8050779950000004,3.939892859
2011-09-04,0.498693602,0.45963886800000003,5.04166761
2011-09-05,0.330694164,0.652115611,2.01719012
2011-09-06,0.403797137,0.802086159,6.7941167
2011-09-07,2.317148725,30.127899465000002,15.554948654
2011-09-08,1.503597187,1.284527854,11.21187504
2011-09-09,4.3581519295,59.417811791000005,37.224038806
2011-09-10,0.40709435699999996,0.717022636,3.8758831000000002
2011-09-11,0.251060481,0.725665446,3.0232739
2011-09-12,32.932415153,21.911701326,132.155882068
2011-09-13,7.112392230999999,1.599542193,32.28806625
2011-09-14,1.607536542,9.03488616,8.35757686
2011-09-15,10.741334991,2.6418489089999997,19.61681721
2011-09-16,0.757953294,0.487713405,4.75433336
2011-09-17,1.103016521,0.9072541709999999,15.9897294
2011-09-18,0.43754685499999996,0.471142013,5.0913112599999995
2011-09-19,1.038976325,0.174517118,1.78650661
2011-09-20,1.969137809,1.2588706529999998,8.77199196
2011-09-21,14.278645787999999,30.994645640999998,41.726710591999996
2011-09-22,2.899568493,6.8495632330000005,12.250868075
2011-09-23,5.7275579685,5.959064301,36.313378065
2011-09-24,0.38819746,0.850398829,2.7614037700000003
2011-09-25,0.500429359,0.16717849,2.33239216
2011-09-26,7.823584287999999,1.273807484,27.90260788
2011-09-27,4.1207445510000005,1.6592647745,22.21999095
2011-09-28,0.993852428,3.3090932090000003,8.69705438
2011-09-29,3.46489952,5.084754895,51.45034641
2011-09-30,11.552680709,8.27718206,53.170138128999994
2011-10-01,1.099280852,1.357168496,14.54355119
